activity_ref_key,item_idx,category
71dab87f-d64f-4f47-82aa-22c987ad819e,18449,Web Design
f60c4a86-d582-449f-b8be-149d0c71c3f7,5266,Choir
6fa690f3-a2e4-4283-b1d8-79a33fb860a4,9787,Keyboards
7ea8e683-0572-4cb0-9625-1615b47be7f8,8524,Waste Management
32ffb1bd-4993-48a3-b045-40d1734450a1,4124,Health and Safety
8e306ff7-6949-4933-9bbc-e0d959ca4ec2,16778,Meals
85095ef1-5acd-4df4-9106-9b6ffa3557bb,3939,Face Shields
8d60de09-aca9-4344-a609-28034372bc4d,18636,World History
c2565086-23c5-46bd-a91c-0e8442e6f369,9288,Team Building
1d2ae282-c2fd-4b4d-be48-d233681b79bf,7161,Homework Help
d10450c5-eee7-4e0d-9c5b-c372f61b55aa,14104,Repairs
3ffe9102-c5ba-4f6f-a4e3-05b88f6fb0b9,2206,Air Purifiers
45dcf7c2-aebd-498e-8a27-8df4d23054a3,11324,Calculus Tutoring
1798b771-f6d5-44a3-9c76-8e422cac790a,11476,Animation
2c548aed-4b16-4f4d-9dd9-a1d8fb42232f,9165,Mileage Reimbursement
a08313e2-c8d2-4731-82c0-1d0daec10ed2,11472,Contracted Services
c0c7efcc-da77-4f39-be7a-247e75889e04,2022,Recycling
95cb89b5-1858-4bc2-9ea9-41d8a406d4d0,5000,Thermometers
06537717-70d5-4026-ad9d-667e4a8f0881,7133,Gloves
68999ec9-7754-45c7-b695-21d114ca96ef,1080,Notebooks
abe0e18f-06a5-4617-9269-e3ea1f8014dd,14938,Building Repairs
d856a732-99a9-4c71-b7ed-7de4e26cff06,331,Yearbook
abfe41bc-8b23-4329-9d0a-fbec9ef42ca9,2360,Sneeze Guards
53b56887-1cf0-4005-843c-eb50e4a9218b,13326,French Tutoring
aeaf4f87-b2e0-41d3-86df-f9226275d5b2,8861,Paint
7e77040c-67d0-4c49-bd43-4513c5de7059,15558,Reading Tutoring
ab79f6ce-05c9-4625-b215-60a4cbdc1b67,9077,Registration Fees
5da455ff-5294-420d-b6db-474309b86580,18348,Administrative Supplies
4b63c71e-0c30-4f38-8426-65ca478e7c04,12111,Teacher Desks
493c4d88-c072-4be1-8ef4-c4b3d46c8c02,13430,Astronomy
92ac98f1-8946-4207-8908-31d713266ebf,9399,Seminars
b6d46475-f6fa-4b4d-a219-7685600f0ba9,15182,E-books
64aa6096-5898-4a3f-b71c-15f81715acef,2864,Drums
03311d22-73b7-4e1a-b925-5416c9456c71,10566,Algebra Tutoring
15869242-c669-45ee-ab2e-680b3e8c1d93,10709,Online School Fees
7c8c2dbd-1f0b-4b1d-952d-c7e7aa915b06,17550,SAT Prep
6fa1bf01-ef51-4cc7-b2e0-caa19bbb5689,557,Sanitizer
43c9de64-8e28-4d32-92d6-1b07d84515fa,852,Professional Development
e4141496-59b6-460d-b84f-ef7f80f25089,769,Per Diem
b63bf3f2-752c-4df6-9cfe-3fe894f55264,11620,Latin
4efe912b-df1a-46fa-9d82-738a12d89efa,6078,College Guidance
a3013bb9-e36d-4edb-9ee7-9f8dafce500d,2135,Tuition
2293968c-17dd-4783-9fe5-fe6963b2c404,12223,Electrical
2a2140ee-4b96-438d-bf51-ea7abb019e88,19831,Health
2134937e-9981-491c-8b0a-75900abd57fc,2063,Custodial Services
ccb26fe9-41d8-4271-944e-894d8de59e07,6094,Summer Tutoring
8a5146fc-f259-4f09-9488-423279b814e3,11816,Algebra
db0df8ad-7fed-4913-bc54-fe2ae05a96a1,11866,Dance
2ad369d9-7d3d-4975-8c01-861d2bcd275e,9819,Catering
173c9054-3cb4-4818-a29e-8ca52193f959,2949,Guest Speakers
35509c0e-a966-47d8-85e1-e88e8ee98278,13698,Speech Therapy
b82c7c3f-0c8f-4618-8501-a5d3f9f7cc71,16489,Art Tutoring
ca9e303a-37bb-41e7-b409-6d59da8c8cd3,9681,English Tutoring
c38151e2-3f07-4844-8d83-f1d473c9f627,17866,Application Fees
451d75f5-5f80-403a-b683-dfa3455b76df,10167,Earth Science
94468b0c-df4a-4869-966e-5c3199ab20a7,9990,Welding
5536da01-41a2-489d-b02c-dfd1378e46c9,18043,Space Rental
f4caa3df-4a6b-4d8b-bc27-3009a1e10615,10557,Physical Therapy
1c7ec108-8b71-4f4a-b2b0-8025d20d29dd,16072,Document Cameras
fadf9c6e-e992-4e17-945b-5b71838cde22,14595,Digital Art
5da81bfa-e155-4dc9-9b7f-cd72514e847c,1092,Binders
f07e49c8-a223-4452-8415-87b2223839b1,13356,Mice
66731f78-2a44-4f2e-80eb-06e3898d9d0b,14372,Event Rental
e6d3b906-9347-468e-98fa-5a14fae4a0b6,1559,Student Desks
400b4494-c2af-4c0d-8080-60ed3753a833,2100,Reading Books
a138d95b-358b-492e-b020-f64871045eca,18148,Career Counseling
08047b37-d205-4754-bc3c-a997acf3fab3,14306,Masks
2c6f7ab6-f1fc-44b4-9006-74265e66fa22,15993,Biology Tutoring
979cf61c-4a79-4800-95b2-2c686d569eec,16482,Benefits
277036a7-dd2d-4ea8-8568-4a7ec1a6e7d5,13571,Tech Accessories
6d57f630-8b5d-454d-8b54-cc662257d946,17269,Statistics
d8cb432f-ceeb-4c2c-b922-8d19e5da8a8c,7749,Geometry
313edb7a-82f3-47d4-b95b-3849bc913b60,14737,Occupational Therapy
a93c507b-05ff-42d7-9399-2a8d57527477,7952,School Nurse
23720313-96b7-4a61-a375-ebfd9522b79f,4842,Tissues
3af4c8ba-cdf6-4a06-a1e5-2e9f4668dbd4,19610,Costumes
cfc7fdf3-2232-46f2-9329-6e73013875bc,15552,Research Skills
31292061-0526-4c63-a3a3-96683af69a48,12925,Digital Curriculum
4ca922b5-f22e-4f67-9d0c-f85c13dbd0e7,8135,Exam Prep
b9ee1ed7-2550-4971-bfaf-6c753ed487c6,6780,Enrichment
b297d750-794c-4372-b9c6-1f55b79cd76a,11315,Special Ed Supplies
00b4b08b-cc6a-4764-9649-deb91d7fdb51,14549,General Supplies
2637a529-c1d4-49b7-b40b-ee64335c4f20,18750,Adobe Suite
0fb39c6d-6c09-445f-9cc0-78b5017c5344,14186,Office Furniture
97006361-5e84-4ff6-9e97-44014329446f,5219,Workshops
f259863d-d0f8-44a5-8afa-f321edf7a3b6,3550,IT Support
3e9047d9-b26b-495a-b6ed-c6c82ef006f6,16585,Instructional Materials
d88e1b24-a543-41b7-abf6-4c80dd904019,17367,Writing Support
1224a3ab-0731-468c-a7e6-1af7550179bb,8260,First Aid Training
1b54dcb6-dae8-4fe2-a8c0-386baf353e29,993,Bottled Water
29f9541f-e0c4-4de5-9a78-a5c5a3995ce9,12492,Debate
11080a24-ca80-48f2-b95b-1a2f69bf9f81,8483,Lighting
43750cdf-254c-4e39-958c-1642f5b0ce53,18953,SEL
1d130c0d-2593-4f4e-b5a1-72e9ce5598a7,17545,Chemistry
bc94c9b4-df00-453f-9a0a-dc513dadc77a,9936,Community Programs
e3a528db-951e-4591-9fd7-b25295753be5,19307,Disinfection
8c726b66-8f19-44fc-aeb1-96abf850d6c5,12077,Math Intervention
b0827672-9b92-45ad-b3d4-2f5404bc320d,18685,Social Studies Support
f445d0a0-7b1a-47b6-a693-8e3f4fcbd07d,5806,Cafeteria Furniture
3258e79d-138d-4b5d-8c42-d452c5e457eb,2849,First Aid Kits
4de6759f-8c19-4161-98c3-05367ed1b4a5,10172,Cleaning Supplies
44f35d84-970b-48f1-8471-a71a544f8255,4168,Library Books
288e26f1-b98f-43bd-9a28-d70718538c8c,16751,Science Support
dd5ff6bd-cf13-4c88-957b-470ee2151004,4568,Cameras
b22ea683-4877-4ef7-aac3-ef701b006419,5555,Transcripts
d84a234c-c38a-4fd4-a3a6-c21e361ae7d3,16297,Painting
d7c65860-2821-4949-bea2-d56b2da5cbb9,16579,Accounting
dac6a099-5239-4f65-85cb-68c860b87d3b,18350,Printers
cee46283-4020-4021-bddd-7254fdeb9540,16566,Portable Classrooms
b76e24e0-8913-49fc-93ab-46ea3789f5fe,18855,Whiteboards
2006a7ae-c146-437c-9733-e82458194300,13870,Lab Supplies
95622df8-508a-4c0e-a581-8436dc487525,16089,Family Nights
5d1644e1-0a8d-40af-9b11-a870bf314823,13681,Therapy Tables
45d889e8-7d11-4161-808c-785c8b1e201e,14579,Internships
3aa95d43-9921-46e0-8e43-26f05511d6d1,1485,Game Design
00999f43-b981-4ad0-bbc0-6499e8e5823e,4101,Manipulatives
eea65f04-470a-44ec-b541-f026b326da81,4488,Numeracy Support
b50c52a5-37d1-4adb-ad33-2bccd63f2580,17965,Workshops
b07840f8-1218-4c8a-ae46-9e0b46c6cc8b,6397,Art
a43e1a70-529b-4173-83be-01efc2dfca08,4649,Stipends
33ec956b-61a5-445f-a8d9-2c3690540d1e,13222,Lunch
bd1fdf8b-d3b6-4299-b7ef-7697e26c872f,18577,Air Filters
a2767ab7-504a-48f8-8fdd-4dba6d87f1fe,11412,Folders
4790fab8-857f-4ac7-afab-b837b2c86f1c,14810,Emergency Supplies
f375fc57-e876-4562-bfbf-657ba71ae487,4871,Learning Management System
d8970fd5-9faf-4b2b-9521-2828fc02a6f9,7570,Internet Service
3e901b1f-226f-4eca-a345-677f57f21983,10102,Utilities
0792b42d-fdce-4c57-ab40-11b0425e6428,19265,Software
f466d8b9-e2c5-415e-9317-42b1e5afd531,17575,Clubs
c1246ddf-e10b-4914-8a9d-74c1a5a6b800,1383,Background Checks
c1412b67-3ada-40c9-903c-44f530b039b5,2006,Sanitizer Wipes
9e9d4829-3944-4bb2-8c6c-f4eb47c1f10a,5842,CPR Training
e6c444f1-0a70-42da-8ab0-256d1cea1d35,11745,Paper
227e2b12-2518-4803-a526-a69029baf683,7449,Student Supplies
65cecaeb-865d-4254-8d76-68db74cc369d,18439,Keyboarding
f6cbe521-6dda-46e4-a768-1c78da5aa0c2,8867,Wi-Fi
091ecfc8-544f-45fa-a8bb-2f1173af20fb,12459,Business
35832f36-9d01-48e6-ac4a-8578ba31d23c,4106,Desktops
a293149d-8bc6-4364-aafa-474f649b8690,12200,English
f60b4452-fb57-4bb3-898c-15c6fb525007,5260,German
bd9e1cf8-761d-44dd-a95c-42e8bdba62e4,1888,Bookshelves
ac724e95-5b5d-406d-ac8e-40ffec0f5508,8029,Debate
fd7e813d-cd60-4e96-9c6c-fd1c9cfa2025,16613,Media Literacy
eae493cb-aa40-4cc4-ae2b-99a0a9e26132,14563,Home Economics
43d5205c-45b8-4b95-a7f0-67475138c99c,16133,Computers
5999d1dc-b336-4b42-9714-e1d55bff909f,9826,Gowns
4764db75-9939-46bd-bfb3-d181b9638952,9146,Mileage Reimbursement
28cf872b-bee9-4af7-8ddf-74316e869f7e,5504,Technology
f746978a-da2f-4f48-85a6-906c439e7067,12273,Instruments
daa763bc-2984-4378-9a2e-93845412688e,10301,Disinfection
d945b68a-cf4e-44ad-9fb5-e2bfd9c2004e,16405,Public Transit
62d35f19-6e23-459c-a5db-5445e59ae759,9075,Curriculum
a4a43490-1281-446e-9f58-2149095c36df,11943,Folders
28463ba1-c977-4f5d-88fd-f13356f25b0d,18065,SAT Prep
bc6d44f0-ce0b-4843-bc94-438af2c39e69,12051,Office Supplies
5603498e-a17e-46e4-abbd-0621f5c2b686,338,Accounting
98128906-0aa9-431c-84af-4e180263f539,6092,Public Health
429e4787-a4c7-4969-975a-6e08d4426038,7430,Cameras
6c052782-37a7-42c6-85e0-d40f3167f7db,361,Violin
12a679b5-4a33-4bef-87a4-f5def63c3f37,10659,Conflict Resolution
841bc2d0-3fa4-46fa-abde-50c14fb8a32d,15371,Lighting
a8c5c3f9-a7f7-4cc8-bf84-5bbe50969f8a,3484,SEL
7fbe2571-e80a-4104-acfc-c7cac09dc2e4,11689,Family Nights
5b7697f9-21f5-48b0-858e-7a6cc2090aaa,266,Cafeteria Supplies
582b7a78-4d2d-49f1-bfe2-828a58714bc1,19601,Balls
98aaeb47-834f-4572-b6bb-9ac92fc04afd,10184,Art Tutoring
087df495-2cce-43ac-892e-944b120bc689,9549,After-School Programs
e9bc1486-cd3d-4c5b-8e7c-4616b4863445,19422,Astronomy
7f053af8-052e-493f-991e-7aaf9527431c,3961,Tissues
8d9aa467-2de0-45c0-8cce-ff7d7fa529b4,19394,Mandarin
9d5cf5df-d1f1-4694-81e3-b0e015d6bebd,8490,Biology Tutoring
27607f61-5079-4827-8d63-d2f7f199089e,17585,Special Education Services
1883d987-ea83-459e-a06a-a894e11f1450,309,Diplomas
8d635b1a-f8cd-459a-9188-775cfff4eb62,18755,Windows
d2c08dcd-cf0c-42ad-bf7d-dee34ccb666a,4424,Calculus
a0605cdc-f36e-4b12-a567-02a0e67c8666,11033,ACT Prep
7c5fb363-4080-4743-bf99-aa107e61deb5,5890,Software Licenses
112670fb-e7f1-4a24-a115-e3b15cc3f4da,19074,Office Furniture
51fc4a28-bd63-4f6f-809e-9b017aa64cb0,16946,Yoga
458a871e-2c09-4482-b375-29626fab2426,5393,Storage Cabinets
585b3fab-5233-4e91-8047-c995d0560dc6,14679,Paint
fb45e7d3-8330-426e-b740-1174a09c8831,2207,Air Filters
b380f4cb-6fdc-405e-9e02-c932c5cf54ef,15364,Headphones
67054db7-1202-4cb3-8b9e-b1ad3e4fa29f,15865,School Uniforms
9a9a6863-8ffb-4bbd-b8ff-435e66e822b6,7970,General Supplies
7529da24-daaa-4b4a-a0f1-d40ad4b27467,13781,Engineering
a2f726d2-fa72-47c0-9c57-d206de7099c1,18382,Waste Management
fabdf129-827e-4170-8e06-a60965c449df,16154,Reading Intervention
2d77f624-2563-4834-96d4-77824af94a6e,17843,Donations
a40b7dd3-b3eb-4ca9-a888-7aefff4bad73,12824,Corkboards
8461e6c8-76c2-48f7-ba3f-476cc02b657c,4670,History Tutoring
39d37e60-0ec2-424c-bf03-7c2f7c325ed5,9284,Maintenance Supplies
772eb2e7-3bc1-47a8-b63f-bcf3756ffccc,5774,Lodging
fd45946d-2141-4680-ba81-a5cf91dacec7,9802,Pest Control
95c05046-a7bc-41cb-8324-78d42463d218,15613,Life Skills Training
c8da77e8-0abd-4c2a-8a4a-66718219f20e,8699,Audiobooks
cabe29c4-b8cb-4fb9-925a-debd43f05b6e,16593,Cooking
614f68ed-96d0-40b3-97d0-acdd7d7245e8,8873,Outdoor Equipment
3d077bd5-0161-4ea3-a2cd-09cd60681889,14691,Staff Training
100f1e72-23ee-472e-9100-fe88d450c831,6984,Writing Support
494b25b7-2ce9-4968-9d54-4ec94bc260c6,12210,iPads
b76cbbee-da4c-4e83-8f97-628fa8785a2a,16945,College Prep
6977db63-6f2d-4407-a50f-9f9ad83f7bed,5793,School Supplies
b349d588-63ec-4b76-9945-c644119ed540,19484,Projectors
3a67fa6f-5dea-4a48-9db3-ab4f5e132a19,7418,Ventilation
b0c1de85-031b-4a77-a72f-4e37e72988e5,6556,Keyboards
44591fce-0cb7-4c4f-b171-a3dbe0b22911,1976,Library Science
d193cca4-34fd-4f5a-b0b9-13acc7fee881,1898,Daycare
f0379817-a403-4f42-9688-8d827a7e92c6,1806,Bus Passes
6fb1a0b1-f45e-4415-a1fe-6a13b02bb653,6942,Psychology
37cd8f99-129a-4839-8e92-706c04d73aeb,11901,Advertising
6e474e41-d87c-4879-9a64-710c5d3196da,18344,E-books
a7720199-cd6b-42a4-8ca3-79a860c38f06,7563,Fuel
c912db01-cf54-4f78-a7f4-01e67d416abb,14315,Core Subject Tutoring
ac634b57-0995-4278-8b66-f6c6fb565544,15976,Literature
6345212d-e638-4583-85b9-3270b29bc066,1760,First Aid Kits
2268eb58-bce7-4619-9612-1e70d390a551,12372,Math Club
eeef4534-df52-4249-886e-039e2961a235,18163,Ed Tech
d5ff3664-9d21-4506-8d71-38f2661cdeed,4603,Trigonometry
f0f9c250-2b46-41af-9825-dfc74783756e,3884,Latin
95452965-ff8b-46cb-bbfe-571a87e911f0,16670,Art Club
dff48770-5df2-4d76-957a-8c0b474a1136,13510,Workshops
b1bc0efb-d708-4de9-aff2-4b829a2407af,5940,STEM Kits
46a00f62-9ab7-4171-b8bb-53adfdfcfd3b,4707,Book Club
9e74d7b4-9297-4f17-b145-ca005bd26958,5074,Weighted Blankets
c313f2dd-d27f-41df-a5c4-62ab824e2479,5212,Literacy Support
217ea503-c7b0-4f63-b795-00e4ae18dbd7,13480,Geometry
35adcb0b-b84b-4807-a4d6-0a2bae45ddec,19323,CPR Training
6731cb72-784a-4741-ae2a-b2796862e605,16008,Physical Education
a91efb7c-f9a7-4df5-b222-346a72c64542,1070,Environmental Science
69ce14ea-afcb-452a-93db-ccefe42c920f,11011,Website Fees
9a5a13ab-0996-4942-b416-c1076cff06ea,5679,Childcare
e3a5833d-72d0-45c0-aa7a-0a54db89359c,11580,Meditation
0b848a49-7a88-4c95-b41e-cc2f4c65fbf4,16699,Security
c9527909-e6ea-47ca-9fe9-f375355ec4f0,10136,Job Training
9f99289f-18ba-4a3d-9199-6a6edca0a860,7365,Learning Management System
929fa081-64d8-4e0e-953f-ff341d9f2ac6,8526,Accounting
dcd1797c-0c5b-43b0-8bac-c1f7e6f9afc3,7314,ASL Interpretation
d370ad98-4b74-4220-81bc-9185faaf480a,19199,Lab Fees
0332bb44-46eb-45f5-97eb-5ecfff1d89e2,12707,Audiology
f22bbd97-fdbd-49b4-8e56-693a54232b3b,16309,Science Kits
c8262c2d-bc5c-44be-bfcd-2c7a7e976509,14584,Trophies
04c4919b-02aa-4b84-bbf6-e0b478834698,6106,Financial Literacy
5aea6a9e-4351-422f-bc93-05df8354908d,916,Online Tutoring
478dde65-b373-42ea-a137-f321dfd454b4,14364,Test Kits
89654da4-9193-4d75-aeff-82552aa22c92,7242,COVID Testing
3d4cc462-c9bd-4f46-bab9-5fe1f1acb036,15195,SAT Exams
1ed83d2b-ec5f-455a-ad26-9f90eb982622,17487,Career Counseling
af3c7956-737a-4997-8660-3cc9fd487ff4,4302,Summer Tutoring
1a33c298-ac5d-4337-b737-e0ad68c1ce82,15677,Markers
79d87ede-a508-4d07-b457-41e19d46edd0,16616,PE Supplies
b7a6fe33-4c1f-4115-86e8-152c9b188736,19890,Recycling
3064492f-5f91-4e78-9679-161c27aea188,13869,Flooring
5302b1f2-64be-412e-ba6a-5d507fecd74b,3226,Salaries
bf239c6b-9190-46ba-87bd-6d0209edbbdb,7808,Economics
f4dde802-e4de-4dc4-9c4f-9834f6ab0313,5850,Video Production
64f0d28c-dd76-499c-9188-e053bba55ea9,10217,Monthly Subscriptions
6fb01b7b-888e-44b0-9dda-8112fff4c4fd,18505,Charging Carts
c59e564e-bb17-498f-8f96-7d9162e87cfd,9212,Team Uniforms
198b3100-7d47-4f97-b4d1-b17dea1b6b9f,5506,Custodial Services
ec8dad20-c02c-444a-b3b6-3e2a04294dd7,18606,HVAC
7615737c-55da-42d9-99a8-38aecc04b4f9,2735,Grant Administration
9022038e-b95a-45b8-a3bb-adbbfd42aeee,11836,Seminars
4813543c-980b-4ed0-a79b-558179d1f94b,16206,Therapy Tables
49d4ef4b-4f9c-486c-9feb-f25df1cb41c9,11893,Consumables
5c25eb02-17c3-4786-a422-d44ffae7aa69,5263,Assessments
b0c8c928-41ca-4bfd-a657-355401290661,11021,Computer Science
ac2f3bc5-8d3d-42e8-aaec-36749afaa98d,677,Google Workspace
454005c5-43e3-40ef-a658-62f2be61ba41,1734,Window Repair
d0db7984-43de-42bd-afb5-ffaf1c92cf09,6421,Gifts
03a7b124-8bbe-4b99-934f-4ad69b3b1c99,17693,Craft Supplies
c1d8d49b-20e1-4e9b-bf16-2488bf48a6d2,4499,Gloves
a379dfc1-d7b2-4881-b5fb-05bbf2bbe369,8556,Research Skills
0877e3b8-d440-4b98-abda-60d019e40b84,1658,Library Books
4d320e27-a31f-4d26-a1b7-a92dd6bf694a,13575,Art
2e06efc9-c09b-4ee5-92de-b9a912f3c335,14400,Lab Equipment
ae6fb297-23ce-410b-9a2e-73cbb29b92a8,16197,Health
f8ba482d-ddbe-4b99-88ab-b25692d66108,16329,504 Support
bcc1f7ca-47fa-4ea7-9c81-97f1d298a68f,6451,Tables
9ac943c4-0656-408b-ab11-9fb558879f3f,17195,Personnel Costs
e1893548-b695-40df-b8b2-718fdbdc57d4,11103,Cones
5d33c83f-2b70-4b10-ae60-4773c924151f,9578,Physics Tutoring
eeafc4fd-527b-419b-ba95-594f3e89b757,3500,Post-Secondary Fees
af11577d-be1d-4715-bdb9-fe9a94b1c94a,10132,Marketing
6aeb82fe-e51c-46db-b25c-0eaae77c2efa,11356,Government
5a0a83a4-53f6-4a1b-aba7-a61697f332ab,10275,Theater
8f0fd835-7c29-4c21-b470-11792a1f5401,6864,Digital Citizenship
746eb0a3-0e30-4b64-a037-7839e4c15e66,4595,Team Uniforms
d5a7b574-508b-40f5-953f-5d5a2fd4c93d,15197,Testing Services
899528db-60ed-42cc-ba8e-4d158b7af3ed,9436,Instrument Repair
18ccadac-5f37-4de4-bd98-f0faa220fb4a,19636,Assemblies
218b4f5d-6716-4fdd-9b4b-608b72591c49,19618,Competitions
1184e948-5e44-47f6-a317-5adec5fb4399,10906,Mindfulness
dfaf132d-ceda-4751-922a-903af6bbd3b0,10871,Benefits
c10fed89-5b0b-49ba-a174-6fde79d4165e,6928,Food Services
73ceb605-d742-4861-b49a-e10a5785faa0,671,Woodshop
552d91fd-e126-4e28-bb80-5ad554c05013,10168,Biology
9246073a-3259-4ed5-bf3d-48b3055bb848,18495,Safety Signage
d69a1a4c-de0c-4ec7-8442-9f3f6d4e0a7c,15528,Outreach
15afb84c-65eb-4113-9ed0-9fa9b9916512,5688,Soap
4b7b21fa-f2bd-42b1-961c-6422321d14d3,82,Data Management
7bc26594-7c6a-47ae-8c7a-972ba565f7da,15018,Summer Programs
5853684c-2106-4c95-9f1e-0d429d06bdbf,18692,Sports Equipment
1b937d28-5ee1-49ad-8374-08c0cc58a335,1258,Event Rental
5d561c24-da21-4841-89ed-aaaeb138c32b,2915,Electrical
79b65038-d710-41fc-9fdc-09afb18dc91c,11112,Game Design
5ba273d3-c81b-415c-bd38-ae4a743dc435,14385,Academic Coaching
61444a2e-57f3-4f16-91e9-f46f489be37a,17026,Braille Services
42094466-f67a-4697-be73-4fb9e0b36a3f,5554,Team Building
545a009b-4f77-44ee-8d8b-ce57b1bb28ba,4295,Orchestra
5cc20051-1914-4562-86de-d44461d21b14,15881,Reading Tutoring
7659a506-90c1-4f2e-90dd-2bf1cdf9b28c,11533,Scanners
08c87bea-d11d-40a3-88fc-0a986a1055db,15987,Apprenticeships
8d8fa790-bf57-4e01-a52b-f4cd4d291da9,19148,Fire Extinguishers
097b4a45-616a-4a6a-a1af-86e0e289da7b,14368,Per Diem
b79f4261-0dbd-44d7-a5af-28cc85b98af2,12849,Graduation Fees
1bc57a76-b181-4e18-b488-05f80b1b1a49,14990,Reading Books
51ea406c-02eb-411e-b988-abbe8c98d527,4759,Tech Support
e06cae94-7732-427b-8aa3-9caae412a4d6,5351,Cosmetology
eaffa034-6474-4f5f-a6bf-aa385d9c8465,17350,Lunch
d802b7d9-e6c6-43c4-8a2f-6912e44c92cf,4537,Special Ed Supplies
68e06a4d-14ab-4abe-a7e7-c42fb64e4b8c,8296,Parent Engagement
862c8133-7e01-46b0-880d-3ea794502106,8774,Drama Supplies
22728f4a-7984-4ca7-9d31-621f585e4fdb,10641,Robotics Kits
61838e7b-0174-4e07-905f-97bef7756964,16260,Productivity Software
6d5dea75-c988-4f4d-997d-411f7f9ceb95,7813,Standardized Tests
c687b1a4-0422-4aa1-a217-a03bc4aeae13,20000,Animation
67a04d7a-93fe-4c57-ba20-d55b5c491f0e,17554,Geometry Tutoring
f2c20cbc-cff7-46c8-88d8-c4d0b060ae1e,17569,Testing Fees
baf5db59-f16c-4bfb-9bc1-1bf98b54d2ea,2813,Tablets
deb23acb-d3e9-481f-b0c8-b464ee831b0f,13554,Crayons
63fa8b89-4c74-4124-8af9-a0f84bdb86f1,16299,Uniforms
03f7fbeb-c312-4c5e-aff2-f69fc1a46db7,4750,Antivirus Software
3ec78a94-dd67-4767-b227-d22a9a5ff4fa,6316,Electrical
343757b6-6fc0-44f4-9fb2-46ac1cc205c4,7555,Music Supplies
18d8923c-48d3-4912-a87f-25c81afe7a17,3322,Administrative Supplies
84f3ae98-98ef-4b39-9df8-7e3890c1ccc5,2041,Pencils
5fea8f49-08a2-4ae8-b8db-c14a83af01cd,8422,Online Subscriptions
65591834-d8ac-4f80-a636-87b43654ab48,8404,Social-Emotional Learning
c0ab869f-b518-4941-a2b4-62dc5ba0df9d,4413,Activity Fees
7c1cfd28-7133-4711-bcb6-62aae7c8300a,16301,Tech Peripherals
5c9b5a4f-12d3-41a8-bacc-49d71aa3e9ea,6349,Math
d055aca2-b55d-48b2-9a65-9b6263692cfa,9143,Vehicle Maintenance
3cc23968-af63-4cdf-9b84-74769c7fbab8,11124,AP Exams
2d973c59-56a8-4395-a96a-f1c2b8e9b7eb,2358,Calculus Tutoring
0840e05f-9dfc-4f58-813c-8f6ea1fda6f1,13705,Tech Repair
524d2ea1-8742-4da1-8cbf-e18544a31692,17462,PPE
101f650d-0edb-4e2d-80b6-142b10ebaf01,7505,Fire Safety
9cbf7f54-426f-4f93-a613-6a891d56b9c7,8132,Business
1ddfbe91-2b3c-411b-bf51-22f150b4619b,985,Social Distancing Markers
92b638d6-b046-4524-8024-305923a6acc3,12308,Gas
818200c8-7542-426c-881a-870dc0656d29,4884,Groundskeeping
e1bb96b4-eb8e-4fe5-8459-e0e334bfc490,10901,Textbooks
e40d3672-a6bb-477a-9841-97b744c3a7da,16944,Consultants
084b25c6-a089-4088-8ba3-348c8c570a2d,15113,Teacher Desks
2125a96a-6a51-45c3-b93d-c61cf1b87a27,9509,Whiteboards
cabcf297-ba8e-4369-8702-59af7d948d3e,12770,Coding Supplies
606e9fd2-a827-48d2-a21e-68155f0d03c8,5441,Filing Cabinets
6fed1063-4965-4e0d-afe3-2533b3f4614d,7920,Notebooks
77dd79cd-b4d0-4e84-bd05-20fcdbcb8924,16304,Annual Subscriptions
1c3a5076-c72c-48b2-aec2-1f448628cb36,18337,Public Speaking
012e2d7f-831d-4aae-a064-89b10e4a3905,11868,French
16560e51-ed31-4cb1-b62f-bffb38298058,9494,Music Club
d4fefac1-0599-46c3-89b3-a2c5e4bd62bd,1314,Roofing
dc1e801a-8fc0-4be2-81c2-d656d5165d10,7973,Landscaping
54bb0ac2-bb7f-4750-b996-faf46e8a3742,5795,Facilities
70a84f22-5b97-4bc2-89f9-525979ff8d87,3795,Language Tutoring
10e00c9b-bc66-45e1-94eb-bf9eb1296b0d,19517,Earth Science
fc9a68b4-f1f4-40ad-a819-922ed627f862,8126,Online School Fees
615799df-4c02-4524-a440-d426069eb82e,9510,Digital Art
07760e7c-eab8-48de-bf52-2bb281ec6fea,11480,Conferences
ced74956-6ad0-4556-a60f-5848d9fb1b5d,14934,Hand Soap
b35a9953-2607-4e3d-8f06-c2099051f309,15258,Private Tutoring
8808b896-44ae-4eab-9395-316965ad5f60,4879,Smoke Detectors
a9c9851a-b3de-42eb-9db9-ad89240a2e40,758,Test Prep
1845a45c-d07b-4da6-9099-ad0bc170de52,11834,Face Shields
3c3ccb1c-8e96-4ff7-933b-52bfad666a9e,13389,Chairs
a95dc1ed-9a8c-480a-8cb3-a743c3ccf021,7646,Tech Accessories
a23ba1a0-d41c-4662-b12c-391ae6ad698a,1068,Water Fountains
ed2c9ab4-d0c0-4b5c-84ee-d7f74f14a660,15445,Suicide Prevention
39e063bf-300e-4c40-9dac-af5828f74233,8630,Accessibility Support
13ec1680-da9b-4aa2-8057-f037ee320fa0,4776,Utilities
d8a96334-433a-4c31-abde-3e39c58166dc,8519,Classroom Supplies
124938d3-7ab5-4ad6-838c-d750799024c0,7361,Exam Prep
