activity_ts,organization_id,user_id_to,activity_type_id,activity_sub_type_id,activity_status_id,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,original_amount,Outcome Amount,Income Amount,Order Count
2025-01-26 09:21:10,390,213,2,213,6,96.32,192.63,9.63,4.82,7.70,14.45,19.26,115.58,96.32,96.32,2
2025-01-26 12:20:59,301,214,2,214,10,84.56,169.11,8.46,4.23,6.76,12.68,16.91,101.47,84.56,84.56,2
2025-04-09 12:45:54,230,215,3,215,11,108.69,217.38,10.87,5.44,8.70,16.30,21.74,130.43,108.69,108.69,2
2025-03-11 13:35:38,18,216,1,216,1,112.50,225.01,11.25,5.63,9.00,16.88,22.50,135.00,112.50,112.50,2
2025-06-30 14:01:41,46,217,3,217,12,109.57,219.14,10.96,5.48,8.77,16.44,21.91,131.48,109.57,109.57,2
2025-07-20 15:10:11,432,218,1,218,2,108.23,216.47,10.82,5.41,8.66,16.24,21.65,129.88,108.23,108.23,2
2025-06-08 18:47:41,108,219,2,219,11,168.28,336.58,16.82,8.42,13.47,25.24,33.66,201.94,168.28,168.28,3
2025-07-29 21:25:34,119,220,3,220,5,142.83,285.67,14.28,7.15,11.43,21.42,28.57,171.40,142.83,142.83,3
2025-10-21 22:39:05,465,221,1,221,10,64.48,128.94,6.45,3.22,5.15,9.67,12.89,77.37,64.48,64.48,1
2025-10-22 13:19:46,215,222,2,222,9,105.11,210.23,10.51,5.26,8.41,15.77,21.02,126.14,105.11,105.11,2
2024-12-05 08:18:20,269,223,3,223,1,89.18,178.37,8.92,4.46,7.13,13.38,17.84,107.02,89.18,89.18,2
2025-06-01 20:30:58,242,224,1,224,7,128.19,256.39,12.82,6.41,10.26,19.23,25.64,153.83,128.19,128.19,3
2025-03-18 13:07:25,85,225,2,225,8,89.62,179.24,8.96,4.48,7.17,13.44,17.92,107.54,89.62,89.62,2
2025-08-10 22:20:27,457,226,2,226,6,115.31,230.63,11.53,5.77,9.23,17.30,23.06,138.38,115.31,115.31,2
2025-04-01 14:27:44,366,227,3,227,3,106.75,213.49,10.67,5.34,8.54,16.01,21.35,128.10,106.75,106.75,2
2025-06-07 21:09:04,5,228,1,228,4,141.82,283.65,14.18,7.10,11.35,21.27,28.37,170.19,141.82,141.82,3
2025-07-31 19:51:25,227,229,2,229,11,44.04,88.05,4.41,2.20,3.52,6.60,8.80,52.84,44.04,44.04,1
2025-10-04 15:47:00,55,230,3,230,5,173.58,347.19,17.35,8.69,13.89,26.04,34.73,208.31,173.58,173.58,3
2024-11-21 15:25:32,191,231,1,231,10,89.45,178.89,8.95,4.47,7.15,13.42,17.89,107.34,89.45,89.45,2
2025-10-22 17:41:06,53,232,1,232,9,114.03,228.06,11.40,5.70,9.12,17.10,22.81,136.83,114.03,114.03,2
2025-04-06 09:38:00,441,233,2,233,1,70.88,141.75,7.09,3.54,5.67,10.63,14.17,85.05,70.88,70.88,1
2025-07-11 11:01:51,156,234,3,234,7,102.17,204.34,10.22,5.11,8.17,15.33,20.43,122.60,102.17,102.17,2
2024-11-04 14:30:49,381,235,3,235,8,93.08,186.15,9.31,4.65,7.45,13.96,18.61,111.69,93.08,93.08,2
2025-05-09 14:26:26,289,236,1,236,6,98.16,196.32,9.82,4.91,7.85,14.72,19.63,117.79,98.16,98.16,2
2025-03-22 21:40:35,192,237,2,237,3,57.61,115.22,5.77,2.88,4.60,8.64,11.52,69.13,57.61,57.61,1
2025-04-24 07:27:42,308,238,3,238,4,119.38,238.77,11.94,5.97,9.55,17.91,23.88,143.26,119.38,119.38,2
2024-11-22 08:29:41,199,239,1,239,12,44.94,89.86,4.50,2.24,3.59,6.74,8.98,53.92,44.94,44.94,1
2025-09-30 20:27:26,355,240,2,240,2,116.73,233.46,11.67,5.84,9.34,17.51,23.35,140.07,116.73,116.73,2
2024-11-22 20:46:49,277,241,3,241,3,88.53,177.05,8.85,4.43,7.08,13.28,17.70,106.23,88.53,88.53,2
2025-06-27 06:49:01,385,242,1,242,6,34.57,69.13,3.46,1.72,2.76,5.19,6.91,41.48,34.57,34.57,1
2025-03-26 15:28:13,274,243,2,243,12,36.74,73.46,3.68,1.83,2.93,5.51,7.34,44.08,36.74,36.74,1
2024-11-02 11:23:29,57,244,3,244,11,105.80,211.60,10.58,5.29,8.46,15.87,21.16,126.96,105.80,105.80,2
2024-12-14 11:22:24,198,245,1,245,4,120.69,241.39,12.07,6.04,9.66,18.10,24.14,144.83,120.69,120.69,2
2025-05-20 04:38:22,202,246,2,246,7,41.76,83.50,4.18,2.08,3.33,6.26,8.34,50.10,41.76,41.76,1
2025-07-25 21:19:45,304,247,2,247,9,158.04,316.11,15.80,7.91,12.65,23.71,31.62,189.66,158.04,158.04,3
2024-11-15 01:34:07,272,248,3,248,2,106.51,213.03,10.65,5.33,8.52,15.98,21.30,127.82,106.51,106.51,2
2025-08-30 00:57:20,471,249,1,249,5,115.33,230.66,11.53,5.77,9.23,17.30,23.07,138.39,115.33,115.33,2
2024-11-01 12:51:07,183,250,3,250,10,72.85,145.70,7.29,3.64,5.83,10.93,14.57,87.42,72.85,72.85,1
2025-01-19 11:39:06,151,251,1,251,8,121.64,243.29,12.16,6.08,9.73,18.25,24.33,145.97,121.64,121.64,2
2025-05-26 16:21:30,45,252,2,252,1,128.94,257.88,12.89,6.45,10.32,19.34,25.79,154.73,128.94,128.94,3
2025-07-03 08:39:59,1,253,3,253,9,27.95,55.89,2.80,1.39,2.23,4.19,5.58,33.54,27.95,27.95,1
2025-01-14 18:19:11,417,254,1,254,5,132.17,264.36,13.21,6.61,10.58,19.83,26.44,158.61,132.17,132.17,3
2025-10-02 23:01:38,178,255,2,255,1,85.35,170.69,8.54,4.27,6.83,12.80,17.07,102.41,85.35,85.35,2
2025-08-23 11:24:26,332,256,1,256,6,96.18,192.37,9.62,4.81,7.69,14.43,19.24,115.42,96.18,96.18,2
2024-11-17 16:38:16,268,257,2,257,12,116.13,232.27,11.61,5.81,9.29,17.42,23.23,139.36,116.13,116.13,2
2025-07-30 18:14:14,229,258,3,258,10,132.74,265.50,13.27,6.64,10.62,19.91,26.55,159.30,132.74,132.74,3
2025-01-11 18:56:54,32,259,1,259,11,115.48,230.96,11.55,5.78,9.24,17.32,23.10,138.58,115.48,115.48,2
2025-04-19 07:23:12,90,260,2,260,8,56.61,113.21,5.66,2.83,4.52,8.49,11.32,67.93,56.61,56.61,1
2025-06-02 07:15:43,346,261,3,261,7,121.35,242.70,12.13,6.07,9.71,18.20,24.27,145.62,121.35,121.35,2
2025-08-17 11:56:55,17,262,1,262,3,105.52,211.04,10.55,5.28,8.44,15.83,21.10,126.62,105.52,105.52,2
2025-07-14 19:04:54,159,263,2,263,4,131.06,262.14,13.10,6.56,10.49,19.66,26.22,157.28,131.06,131.06,3
2024-12-15 14:50:14,372,264,3,264,2,142.49,285.00,14.25,7.13,11.40,21.37,28.50,171.00,142.49,142.49,3
2025-07-11 19:42:02,166,265,3,265,10,117.42,234.85,11.74,5.87,9.40,17.61,23.49,140.91,117.42,117.42,2
2025-05-21 19:21:34,347,266,1,266,1,99.50,199.00,9.95,4.98,7.96,14.93,19.90,119.40,99.50,99.50,2
2025-08-16 21:41:49,51,267,2,267,7,61.39,122.77,6.14,3.07,4.91,9.21,12.27,73.67,61.39,61.39,1
2025-08-20 11:12:35,343,268,1,268,2,54.21,108.41,5.43,2.71,4.33,8.13,10.84,65.05,54.21,54.21,1
2025-08-12 06:28:32,426,269,2,269,8,163.22,326.45,16.32,8.17,13.06,24.48,32.65,195.87,163.22,163.22,3
2025-04-30 03:40:07,250,270,3,270,5,131.13,262.28,13.11,6.56,10.49,19.67,26.23,157.36,131.13,131.13,3
2025-01-06 09:26:09,161,271,1,271,4,53.10,106.18,5.31,2.65,4.24,7.96,10.61,63.71,53.10,53.10,1
2024-12-04 05:58:05,322,272,2,272,12,73.70,147.40,7.37,3.68,5.89,11.06,14.74,88.44,73.70,73.70,1
2025-10-31 18:35:58,257,273,3,273,11,113.14,226.29,11.31,5.66,9.05,16.97,22.63,135.77,113.14,113.14,2
2025-02-12 01:11:57,469,274,1,274,6,94.65,189.30,9.47,4.73,7.57,14.20,18.93,113.58,94.65,94.65,2
2025-10-10 18:11:24,345,275,2,275,9,49.51,99.01,4.96,2.47,3.96,7.43,9.90,59.41,49.51,49.51,1
2025-07-31 18:17:41,237,276,3,276,3,61.00,121.98,6.10,3.05,4.88,9.15,12.19,73.19,61.00,61.00,1
2025-01-24 20:29:46,454,277,2,277,8,94.54,189.08,9.45,4.73,7.56,14.18,18.91,113.45,94.54,94.54,2
2025-02-15 17:12:39,429,278,3,278,1,107.24,214.49,10.72,5.36,8.58,16.09,21.45,128.69,107.24,107.24,2
2025-07-08 21:39:22,335,279,1,279,6,119.63,239.27,11.96,5.98,9.57,17.95,23.93,143.56,119.63,119.63,2
2025-04-17 11:01:21,362,280,1,280,11,153.01,306.04,15.30,7.66,12.25,22.95,30.61,183.62,153.01,153.01,3
2024-12-23 05:43:03,236,281,2,281,5,133.61,267.24,13.36,6.68,10.69,20.04,26.73,160.34,133.61,133.61,3
2024-12-27 10:17:27,259,282,3,282,7,179.77,359.56,17.97,9.00,14.39,26.97,35.96,215.73,179.77,179.77,4
2025-04-01 20:12:31,405,283,3,283,12,97.36,194.72,9.74,4.87,7.79,14.60,19.47,116.83,97.36,97.36,2
2025-05-28 16:28:51,388,284,1,284,4,54.16,108.30,5.42,2.70,4.33,8.12,10.83,64.99,54.16,54.16,1
2025-07-14 22:53:17,104,285,2,285,10,147.14,294.30,14.71,7.36,11.78,22.07,29.43,176.58,147.14,147.14,3
2025-10-14 04:15:15,443,286,2,286,9,127.97,255.95,12.79,6.40,10.24,19.20,25.60,153.57,127.97,127.97,3
2025-09-21 16:00:47,31,287,3,287,3,168.15,336.32,16.81,8.41,13.46,25.22,33.64,201.79,168.15,168.15,3
2025-10-22 00:38:12,208,288,1,288,2,128.64,257.28,12.86,6.43,10.29,19.30,25.73,154.37,128.64,128.64,3
2025-04-23 12:52:05,422,289,2,289,4,139.89,279.78,13.98,7.00,11.20,20.98,27.98,167.87,139.89,139.89,3
2024-12-20 07:47:53,336,290,3,290,12,59.41,118.81,5.94,2.97,4.75,8.91,11.88,71.29,59.41,59.41,1
2025-08-08 10:12:32,171,291,1,291,2,24.90,49.78,2.50,1.24,1.98,3.73,4.97,29.87,24.90,24.90,0
2025-07-30 04:56:16,44,292,2,292,11,97.25,194.49,9.72,4.86,7.78,14.59,19.45,116.69,97.25,97.25,2
2025-10-12 16:59:56,411,293,3,293,5,110.53,221.06,11.05,5.53,8.84,16.58,22.11,132.64,110.53,110.53,2
2025-07-25 14:17:02,267,294,1,294,10,143.77,287.56,14.37,7.19,11.51,21.57,28.76,172.53,143.77,143.77,3
2025-09-27 11:38:10,20,295,2,295,9,114.12,228.25,11.41,5.71,9.13,17.12,22.83,136.95,114.12,114.12,2
2025-01-26 05:17:13,54,296,3,296,1,122.42,244.84,12.24,6.12,9.80,18.36,24.49,146.90,122.42,122.42,2
2024-12-06 01:09:00,231,297,1,297,7,23.29,46.56,2.34,1.16,1.86,3.49,4.65,27.94,23.29,23.29,0
2025-04-26 08:09:35,16,298,2,298,8,107.87,215.73,10.79,5.39,8.63,16.18,21.57,129.44,107.87,107.87,2
2025-05-25 23:44:53,428,299,3,299,6,76.99,153.97,7.70,3.85,6.16,11.55,15.40,92.39,76.99,76.99,2
2025-09-10 08:09:14,221,300,1,300,3,102.07,204.15,10.21,5.10,8.17,15.31,20.42,122.49,102.07,102.07,2
2025-07-06 18:07:12,89,301,1,301,11,115.38,230.76,11.54,5.77,9.23,17.31,23.08,138.46,115.38,115.38,2
2025-06-26 00:04:29,271,302,2,302,1,94.11,188.21,9.41,4.70,7.53,14.12,18.82,112.93,94.11,94.11,2
2024-12-12 09:01:36,72,303,3,303,2,122.02,244.06,12.20,6.10,9.76,18.30,24.41,146.43,122.02,122.02,2
2025-06-05 09:33:04,258,304,1,304,5,78.13,156.25,7.81,3.90,6.25,11.72,15.62,93.75,78.13,78.13,2
2024-12-28 19:19:02,182,305,2,305,7,84.40,168.80,8.44,4.22,6.75,12.66,16.88,101.28,84.40,84.40,2
2025-05-08 02:21:26,179,306,3,306,12,84.33,168.65,8.43,4.21,6.74,12.65,16.86,101.19,84.33,84.33,2
2025-06-24 02:57:12,129,307,2,307,9,98.77,197.53,9.88,4.94,7.90,14.82,19.75,118.52,98.77,98.77,2
2025-04-16 18:08:36,415,308,3,308,8,103.92,207.83,10.39,5.20,8.31,15.59,20.78,124.70,103.92,103.92,2
2025-08-20 09:52:51,7,309,1,309,4,66.75,133.48,6.68,3.33,5.34,10.01,13.35,80.09,66.75,66.75,1
2025-02-22 05:32:42,294,310,1,310,3,95.36,190.71,9.54,4.77,7.63,14.30,19.07,114.43,95.36,95.36,2
2024-12-24 04:00:05,114,311,2,311,6,73.01,146.02,7.30,3.65,5.84,10.95,14.60,87.61,73.01,73.01,1
2025-03-08 05:20:03,296,312,3,312,10,125.95,251.90,12.59,6.30,10.08,18.89,25.19,151.14,125.95,125.95,3
2025-04-29 14:08:38,157,313,1,313,4,124.08,248.17,12.41,6.21,9.93,18.61,24.82,148.90,124.08,124.08,2
2025-06-28 13:30:36,128,314,2,314,10,53.19,106.36,5.32,2.65,4.25,7.98,10.63,63.82,53.19,53.19,1
2024-11-21 15:08:56,137,315,3,315,9,127.87,255.74,12.78,6.40,10.23,19.18,25.58,153.44,127.87,127.87,3
2024-11-01 10:19:30,88,316,2,316,3,99.33,198.67,9.93,4.97,7.95,14.90,19.87,119.20,99.33,99.33,2
2024-11-04 09:24:52,340,317,3,317,2,173.23,346.49,17.32,8.67,13.87,25.99,34.66,207.89,173.23,173.23,3
2025-04-21 01:51:33,211,318,1,318,8,83.00,165.99,8.30,4.15,6.64,12.45,16.60,99.60,83.00,83.00,2
2024-11-25 14:08:45,292,319,1,319,1,91.74,183.48,9.17,4.59,7.34,13.76,18.35,110.09,91.74,91.74,2
2025-08-20 19:02:54,97,320,2,320,6,68.94,137.87,6.90,3.44,5.51,10.34,13.78,82.73,68.94,68.94,1
2025-08-26 18:47:23,321,321,3,321,11,121.73,243.47,12.17,6.09,9.74,18.26,24.35,146.08,121.73,121.73,2
2024-12-18 16:26:32,246,322,3,322,5,69.15,138.29,6.92,3.45,5.53,10.37,13.83,82.97,69.15,69.15,1
2025-08-18 06:17:21,136,323,1,323,7,53.95,107.89,5.40,2.69,4.31,8.09,10.78,64.74,53.95,53.95,1
2025-04-28 20:38:06,279,324,2,324,12,78.21,156.41,7.82,3.91,6.25,11.73,15.64,93.85,78.21,78.21,2
2025-09-17 22:36:19,29,325,1,325,11,139.70,279.42,13.97,6.99,11.18,20.96,27.95,167.65,139.70,139.70,3
2025-02-07 14:16:17,201,326,2,326,6,125.54,251.09,12.55,6.28,10.05,18.83,25.11,150.65,125.54,125.54,3
2025-04-07 21:16:26,197,327,3,327,9,78.57,157.14,7.86,3.93,6.28,11.79,15.71,94.29,78.57,78.57,2
2025-01-09 15:19:32,80,328,1,328,3,125.41,250.83,12.54,6.27,10.04,18.81,25.09,150.50,125.41,125.41,3
2025-07-12 18:47:07,218,329,2,329,10,104.01,208.01,10.40,5.20,8.32,15.60,20.80,124.81,104.01,104.01,2
2025-02-04 03:43:13,266,330,3,330,1,92.17,184.33,9.22,4.61,7.37,13.82,18.43,110.60,92.17,92.17,2
2025-01-25 19:38:26,247,331,2,331,7,162.64,325.29,16.26,8.14,13.02,24.40,32.54,195.17,162.64,162.64,3
2025-02-17 22:44:54,160,332,3,332,2,50.87,101.73,5.09,2.54,4.06,7.63,10.17,61.04,50.87,50.87,1
2025-09-28 03:48:25,459,333,1,333,8,87.98,175.96,8.80,4.40,7.04,13.20,17.60,105.58,87.98,87.98,2
2025-07-18 10:58:35,344,334,2,334,5,116.24,232.49,11.62,5.81,9.30,17.44,23.25,139.49,116.24,116.24,2
2024-12-24 11:10:16,402,335,3,335,4,35.76,71.51,3.58,1.78,2.85,5.36,7.15,42.91,35.76,35.76,1
2025-07-25 13:56:09,293,336,1,336,12,123.47,246.95,12.35,6.18,9.88,18.52,24.70,148.17,123.47,123.47,2
2025-05-27 12:18:03,138,337,1,337,3,108.95,217.90,10.89,5.45,8.72,16.34,21.79,130.74,108.95,108.95,2
2025-03-23 10:26:36,82,338,2,338,11,131.52,263.05,13.15,6.58,10.53,19.73,26.31,157.83,131.52,131.52,3
2025-10-20 06:13:35,187,339,3,339,5,157.54,315.10,15.75,7.88,12.61,23.63,31.52,189.06,157.54,157.54,3
2024-11-25 09:40:01,472,340,3,340,12,111.00,222.00,11.10,5.55,8.88,16.65,22.20,133.20,111.00,111.00,2
2025-01-24 20:02:48,79,341,1,341,4,51.61,103.20,5.17,2.58,4.12,7.74,10.32,61.92,51.61,51.61,1
2025-06-19 03:35:29,204,342,2,342,6,126.91,253.83,12.69,6.35,10.16,19.04,25.39,152.30,126.91,126.91,3
2024-11-03 08:43:32,378,343,2,343,7,129.82,259.64,12.98,6.49,10.39,19.47,25.97,155.78,129.82,129.82,3
2025-08-09 17:51:15,36,344,3,344,10,73.72,147.44,7.37,3.68,5.89,11.06,14.74,88.46,73.72,73.72,1
2025-07-08 22:06:21,43,345,1,345,9,91.97,183.94,9.20,4.60,7.36,13.80,18.39,110.36,91.97,91.97,2
2025-10-11 07:24:04,224,346,3,346,1,59.60,119.19,5.96,2.98,4.76,8.94,11.92,71.52,59.60,59.60,1
2025-10-23 18:05:16,400,347,1,347,2,109.12,218.24,10.91,5.46,8.73,16.37,21.82,130.94,109.12,109.12,2
2025-08-24 01:05:40,102,348,2,348,8,108.42,216.84,10.84,5.42,8.67,16.26,21.68,130.10,108.42,108.42,2
2024-12-06 03:01:24,358,349,1,349,8,105.86,211.72,10.59,5.29,8.47,15.88,21.17,127.03,105.86,105.86,2
2025-08-09 20:41:19,225,350,2,350,11,76.95,153.88,7.70,3.84,6.15,11.54,15.39,92.33,76.95,76.95,2
2025-09-09 00:19:53,184,351,3,351,3,109.09,218.18,10.91,5.46,8.73,16.36,21.82,130.91,109.09,109.09,2
2025-02-19 09:08:10,2,352,2,352,7,76.83,153.65,7.69,3.84,6.14,11.52,15.36,92.19,76.83,76.83,2
2025-04-04 03:00:49,297,353,3,353,9,85.73,171.45,8.57,4.28,6.86,12.86,17.14,102.87,85.73,85.73,2
2025-02-17 02:59:43,180,354,1,354,5,87.35,174.70,8.74,4.37,6.99,13.10,17.47,104.82,87.35,87.35,2
2025-08-18 02:06:59,427,355,3,355,1,103.51,207.03,10.35,5.18,8.28,15.53,20.70,124.22,103.51,103.51,2
2025-06-04 18:11:46,181,356,1,356,4,35.94,71.87,3.60,1.79,2.87,5.39,7.18,43.12,35.94,35.94,1
2025-05-17 22:32:01,164,357,2,357,6,117.54,235.08,11.75,5.88,9.41,17.63,23.51,141.05,117.54,117.54,2
2025-02-11 23:53:43,438,358,3,358,2,88.58,177.16,8.86,4.43,7.09,13.29,17.72,106.30,88.58,88.58,2
2025-06-03 22:31:49,14,359,1,359,10,150.35,300.71,15.03,7.52,12.03,22.55,30.08,180.42,150.35,150.35,3
2024-11-23 11:25:52,193,360,2,360,12,138.11,276.24,13.81,6.91,11.05,20.72,27.63,165.74,138.11,138.11,3
2025-03-15 21:25:58,397,361,2,361,9,181.39,362.80,18.13,9.08,14.52,27.21,36.29,217.67,181.39,181.39,4
2025-02-27 08:10:20,363,362,3,362,7,110.97,221.95,11.10,5.55,8.88,16.65,22.20,133.17,110.97,110.97,2
2025-05-29 08:42:47,124,363,1,363,1,119.41,238.84,11.94,5.97,9.56,17.91,23.89,143.30,119.41,119.41,2
2024-12-08 20:25:01,291,364,2,364,4,95.02,190.04,9.50,4.75,7.60,14.25,19.00,114.03,95.02,95.02,2
2025-06-27 07:36:11,176,365,3,365,3,120.61,241.23,12.06,6.03,9.65,18.09,24.12,144.74,120.61,120.61,2
2025-03-21 18:06:15,174,366,1,366,10,61.48,122.95,6.15,3.07,4.91,9.22,12.29,73.77,61.48,61.48,1
2025-08-21 17:20:34,414,367,2,367,2,89.27,178.54,8.93,4.46,7.14,13.39,17.85,107.13,89.27,89.27,2
2025-07-30 15:35:08,240,368,3,368,11,51.48,102.94,5.15,2.57,4.11,7.72,10.29,61.77,51.48,51.48,1
2025-10-26 19:49:26,148,369,1,369,5,147.99,295.99,14.79,7.40,11.84,22.20,29.60,177.59,147.99,147.99,3
2025-06-20 03:48:09,222,370,3,370,12,116.09,232.19,11.61,5.81,9.29,17.41,23.22,139.31,116.09,116.09,2
2025-06-06 11:58:00,39,371,1,371,8,162.08,324.18,16.20,8.11,12.97,24.31,32.42,194.50,162.08,162.08,3
2025-04-18 01:30:23,149,372,2,372,6,92.30,184.60,9.23,4.61,7.38,13.85,18.46,110.76,92.30,92.30,2
2025-08-21 02:42:23,398,373,3,373,1,126.65,253.30,12.66,6.34,10.13,19.00,25.33,151.98,126.65,126.65,3
2024-11-08 05:40:47,212,374,1,374,2,89.01,178.02,8.90,4.45,7.12,13.35,17.80,106.81,89.01,89.01,2
2024-12-09 13:30:25,153,375,2,375,5,81.39,162.77,8.14,4.07,6.51,12.21,16.27,97.66,81.39,81.39,2
2025-01-15 02:06:01,115,376,2,376,7,68.06,136.11,6.81,3.40,5.44,10.21,13.61,81.67,68.06,68.06,1
2025-10-01 18:12:18,449,377,3,377,12,101.96,203.92,10.20,5.10,8.16,15.29,20.39,122.35,101.96,101.96,2
2025-08-26 05:52:19,245,378,1,378,9,96.19,192.39,9.62,4.81,7.70,14.43,19.24,115.43,96.19,96.19,2
2025-09-27 07:55:21,77,379,3,379,8,148.15,296.32,14.81,7.41,11.86,22.22,29.64,177.79,148.15,148.15,3
2025-02-11 20:35:41,318,380,1,380,4,91.61,183.22,9.16,4.58,7.33,13.74,18.32,109.93,91.61,91.61,2
2025-10-01 01:07:35,220,381,2,381,3,88.67,177.34,8.87,4.43,7.09,13.30,17.73,106.40,88.67,88.67,2
2025-03-11 14:32:42,142,382,2,382,6,97.56,195.12,9.76,4.88,7.80,14.63,19.51,117.07,97.56,97.56,2
2025-02-16 11:58:42,173,383,3,383,10,83.72,167.44,8.37,4.18,6.70,12.56,16.74,100.46,83.72,83.72,2
2025-02-03 20:37:18,418,384,1,384,11,114.29,228.59,11.43,5.72,9.15,17.14,22.86,137.16,114.29,114.29,2
2025-05-06 06:41:04,26,385,3,385,8,95.51,191.02,9.55,4.78,7.64,14.33,19.10,114.61,95.51,95.51,2
2025-03-22 11:32:42,52,386,1,386,5,83.54,167.08,8.36,4.18,6.68,12.53,16.71,100.25,83.54,83.54,2
2025-09-05 08:07:34,74,387,2,387,6,183.45,366.92,18.34,9.18,14.68,27.52,36.70,220.15,183.45,183.45,4
2024-12-30 22:32:56,306,388,2,388,7,113.42,226.85,11.34,5.67,9.08,17.01,22.69,136.11,113.42,113.42,2
2025-01-19 04:15:47,382,389,3,389,1,91.86,183.72,9.19,4.59,7.35,13.78,18.37,110.23,91.86,91.86,2
2025-04-19 01:53:29,367,390,1,390,12,64.44,128.86,6.45,3.22,5.15,9.66,12.88,77.32,64.44,64.44,1
2025-02-05 06:23:28,132,391,1,391,9,124.46,248.92,12.44,6.23,9.96,18.67,24.89,149.35,124.46,124.46,2
2025-07-20 01:01:50,125,392,2,392,4,64.34,128.68,6.44,3.21,5.14,9.65,12.86,77.21,64.34,64.34,1
2025-04-10 02:49:41,109,393,3,393,11,111.55,223.09,11.15,5.58,8.92,16.73,22.31,133.86,111.55,111.55,2
2025-04-01 06:03:58,401,394,3,394,2,86.74,173.48,8.68,4.34,6.94,13.01,17.35,104.09,86.74,86.74,2
2025-10-25 20:02:16,131,395,1,395,3,103.75,207.50,10.37,5.19,8.30,15.56,20.75,124.50,103.75,103.75,2
2025-06-19 21:40:05,56,396,2,396,10,115.65,231.31,11.56,5.78,9.25,17.35,23.13,138.78,115.65,115.65,2
2025-04-02 13:45:13,359,397,1,397,9,131.75,263.51,13.17,6.59,10.54,19.76,26.35,158.10,131.75,131.75,3
2025-02-04 06:31:49,264,398,2,398,3,50.05,100.09,5.01,2.50,4.00,7.51,10.00,60.06,50.05,50.05,1
2025-09-22 09:23:01,34,399,3,399,10,91.12,182.23,9.11,4.55,7.29,13.67,18.22,109.34,91.12,91.12,2
2025-01-20 16:20:22,233,400,2,400,1,71.85,143.69,7.19,3.59,5.74,10.78,14.37,86.22,71.85,71.85,1
2025-06-17 09:16:57,121,401,3,401,7,136.18,272.37,13.61,6.81,10.90,20.43,27.24,163.42,136.18,136.18,3
2025-03-06 08:39:19,376,402,1,402,2,71.52,143.04,7.15,3.57,5.72,10.73,14.30,85.82,71.52,71.52,1
2025-07-13 03:41:46,158,403,1,403,8,67.10,134.19,6.71,3.35,5.36,10.06,13.42,80.52,67.10,67.10,1
2025-10-17 14:43:30,254,404,2,404,5,103.41,206.82,10.34,5.17,8.27,15.51,20.68,124.09,103.41,103.41,2
2025-08-08 05:57:53,475,405,3,405,4,83.43,166.85,8.34,4.17,6.67,12.51,16.68,100.11,83.43,83.43,2
2025-01-14 07:10:03,83,406,1,406,12,115.83,231.67,11.58,5.79,9.27,17.38,23.17,139.00,115.83,115.83,2
2025-03-16 09:19:16,357,407,2,407,11,113.65,227.31,11.36,5.68,9.09,17.05,22.73,136.38,113.65,113.65,2
2025-01-06 06:20:44,210,408,3,408,6,89.98,179.97,9.00,4.50,7.20,13.50,18.00,107.98,89.98,89.98,2
2025-10-23 03:35:41,73,409,3,409,12,107.66,215.31,10.76,5.38,8.61,16.15,21.53,129.19,107.66,107.66,2
2025-02-13 16:59:38,282,410,1,410,4,122.97,245.94,12.29,6.15,9.84,18.45,24.60,147.56,122.97,122.97,2
2025-01-03 11:39:22,330,411,2,411,10,80.18,160.35,8.02,4.01,6.41,12.03,16.03,96.21,80.18,80.18,2
2025-05-16 21:22:54,413,412,2,412,9,115.05,230.10,11.50,5.75,9.21,17.26,23.01,138.06,115.05,115.05,2
2025-02-28 03:04:11,425,413,3,413,3,109.99,219.99,11.00,5.50,8.80,16.50,22.00,131.99,109.99,109.99,2
2025-07-11 08:52:09,91,414,1,414,2,53.12,106.23,5.32,2.65,4.24,7.97,10.62,63.74,53.12,53.12,1
2025-07-07 19:01:02,365,415,1,415,8,103.22,206.43,10.32,5.16,8.26,15.48,20.64,123.86,103.22,103.22,2
2025-01-31 03:39:37,232,416,2,416,1,168.04,336.10,16.80,8.41,13.45,25.21,33.62,201.66,168.04,168.04,3
2025-05-24 07:43:33,396,417,3,417,6,146.14,292.30,14.61,7.31,11.70,21.92,29.23,175.38,146.14,146.14,3
2025-10-12 08:19:28,303,418,1,418,11,107.35,214.69,10.73,5.37,8.59,16.10,21.47,128.82,107.35,107.35,2
2025-01-01 22:04:27,101,419,2,419,5,54.27,108.52,5.43,2.71,4.34,8.14,10.85,65.11,54.27,54.27,1
2025-06-16 05:15:57,326,420,3,420,7,98.33,196.67,9.83,4.92,7.87,14.75,19.67,118.00,98.33,98.33,2
2025-06-26 19:42:06,207,421,1,421,10,108.62,217.24,10.86,5.43,8.69,16.29,21.72,130.34,108.62,108.62,2
2024-12-07 15:58:32,458,422,2,422,9,52.66,105.31,5.27,2.63,4.21,7.90,10.53,63.19,52.66,52.66,1
2025-05-10 22:07:02,351,423,3,423,1,86.76,173.51,8.68,4.34,6.94,13.01,17.35,104.11,86.76,86.76,2
2025-09-15 17:24:35,434,424,3,424,2,91.03,182.05,9.10,4.55,7.28,13.65,18.20,109.23,91.03,91.03,2
2025-09-25 06:43:54,386,425,1,425,8,127.92,255.85,12.79,6.40,10.24,19.19,25.59,153.51,127.92,127.92,3
