activity_ts,organization_id,user_id_to,distribution_id,vendor_id,activity_type_id,activity_sub_type_id,activity_status_id,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,original_amount,Outcome Amount,Income Amount,Order Count
2024-11-10 10:31:41,188,1,3672,1,3,23,10,405.28,4052.80,20.27,40.53,40.53,40.53,40.53,405.28,405.28,405.28,2
2024-11-19 23:04:52,223,1,18909,1,3,25,1,408.24,4082.38,20.41,40.82,40.82,40.82,40.82,408.24,408.24,408.24,2
2025-04-29 20:51:35,68,1,14869,1,1,21,12,761.58,7615.71,38.07,76.16,76.16,76.16,76.16,761.58,761.58,761.58,3
2025-08-19 13:19:22,183,1,2593,1,2,25,2,446.41,4464.10,22.32,44.64,44.64,44.64,44.64,446.41,446.41,446.41,2
2025-06-06 00:15:48,156,1,3453,1,1,9,7,291.06,2910.62,14.56,29.10,29.10,29.10,29.10,291.06,291.06,291.06,1
2025-06-07 00:55:58,362,1,11390,1,2,25,4,593.16,5931.57,29.66,59.32,59.32,59.32,59.32,593.16,593.16,593.16,2
2025-08-05 16:33:29,376,10,8456,10,3,19,9,777.73,7777.21,38.88,77.78,77.78,77.78,77.78,777.73,777.73,777.73,3
2025-07-03 18:28:34,87,10,6008,10,3,5,6,598.91,5989.13,29.94,59.89,59.89,59.89,59.89,598.91,598.91,598.91,2
2025-02-21 19:11:47,321,10,19130,10,2,29,11,382.04,3820.43,19.10,38.20,38.20,38.20,38.20,382.04,382.04,382.04,2
2025-09-29 09:27:32,250,10,1343,10,2,6,11,299.16,2991.65,14.96,29.91,29.91,29.91,29.91,299.16,299.16,299.16,1
2025-06-23 07:17:10,452,10,4901,10,3,28,7,548.23,5482.31,27.41,54.82,54.82,54.82,54.82,548.23,548.23,548.23,2
2025-02-20 15:26:08,207,10,18082,10,3,11,8,505.59,5055.93,25.28,50.56,50.56,50.56,50.56,505.59,505.59,505.59,2
2025-07-17 09:31:45,194,10,4707,10,2,2,6,520.01,5200.08,26.00,52.00,52.00,52.00,52.00,520.01,520.01,520.01,2
2025-01-04 09:15:31,40,10,1724,10,3,15,5,472.79,4727.89,23.64,47.28,47.28,47.28,47.28,472.79,472.79,472.79,2
2025-05-10 07:28:18,61,10,7831,10,2,10,5,715.84,7158.34,35.79,71.59,71.59,71.59,71.59,715.84,715.84,715.84,3
2025-04-30 00:56:46,8,10,3425,10,3,17,5,536.99,5369.90,26.85,53.70,53.70,53.70,53.70,536.99,536.99,536.99,2
2025-04-06 19:42:30,123,10,10425,10,3,17,5,312.22,3122.21,15.61,31.22,31.22,31.22,31.22,312.22,312.22,312.22,1
2025-07-24 05:17:28,231,10,2462,10,1,15,12,577.47,5774.70,28.87,57.75,57.75,57.75,57.75,577.47,577.47,577.47,2
2025-01-18 20:52:55,170,10,5758,10,3,2,7,454.94,4549.36,22.75,45.49,45.49,45.49,45.49,454.94,454.94,454.94,2
2025-07-09 06:07:01,117,10,795,10,3,11,3,477.07,4770.67,23.85,47.71,47.71,47.71,47.71,477.07,477.07,477.07,2
2025-09-25 19:12:38,415,10,12429,10,1,13,10,779.33,7793.23,38.96,77.94,77.94,77.94,77.94,779.33,779.33,779.33,3
2024-12-30 22:47:06,106,10,10341,10,3,13,4,355.27,3552.72,17.77,35.52,35.52,35.52,35.52,355.27,355.27,355.27,1
2025-10-02 19:49:23,277,10,12252,10,2,16,11,603.01,6030.04,30.15,60.30,60.30,60.30,60.30,603.01,603.01,603.01,2
2025-03-26 07:57:54,111,10,5110,10,3,21,11,252.61,2526.14,12.64,25.26,25.26,25.26,25.26,252.61,252.61,252.61,1
2024-12-05 04:33:50,405,10,12037,10,1,13,5,537.18,5371.76,26.86,53.72,53.72,53.72,53.72,537.18,537.18,537.18,2
2025-03-26 17:07:54,88,10,2686,10,3,25,9,598.90,5988.96,29.94,59.89,59.89,59.89,59.89,598.90,598.90,598.90,2
2025-09-20 21:37:04,460,10,12917,10,1,15,12,675.74,6757.36,33.78,67.58,67.58,67.58,67.58,675.74,675.74,675.74,3
2024-11-19 16:31:24,298,10,4129,10,2,21,11,242.36,2423.63,12.12,24.23,24.23,24.23,24.23,242.36,242.36,242.36,1
2025-08-29 09:41:43,324,10,9352,10,1,5,10,594.71,5947.11,29.73,59.47,59.47,59.47,59.47,594.71,594.71,594.71,2
2025-10-19 12:50:04,315,10,16273,10,2,25,9,501.19,5011.92,25.06,50.12,50.12,50.12,50.12,501.19,501.19,501.19,2
2025-07-11 09:18:26,342,10,18597,10,2,21,4,531.10,5310.97,26.55,53.11,53.11,53.11,53.11,531.10,531.10,531.10,2
2025-10-03 13:03:25,317,10,10556,10,2,25,4,491.18,4911.79,24.56,49.12,49.12,49.12,49.12,491.18,491.18,491.18,2
2025-10-12 12:51:10,333,10,12462,10,3,7,10,726.79,7267.83,36.33,72.68,72.68,72.68,72.68,726.79,726.79,726.79,3
2025-03-25 13:52:56,428,10,17050,10,3,10,12,589.84,5898.37,29.49,58.99,58.99,58.99,58.99,589.84,589.84,589.84,2
2025-04-14 14:41:00,374,10,9598,10,2,18,4,264.94,2649.47,13.25,26.49,26.49,26.49,26.49,264.94,264.94,264.94,1
2025-01-05 02:36:52,132,10,11321,10,1,1,6,389.63,3896.37,19.48,38.96,38.96,38.96,38.96,389.63,389.63,389.63,2
2025-09-02 22:14:03,147,10,950,10,2,7,12,528.62,5286.16,26.43,52.86,52.86,52.86,52.86,528.62,528.62,528.62,2
2025-10-24 22:21:24,274,10,18861,10,3,20,9,531.19,5311.90,26.56,53.12,53.12,53.12,53.12,531.19,531.19,531.19,2
2025-07-27 16:25:44,287,10,18526,10,1,16,3,65.82,658.31,3.30,6.57,6.57,6.57,6.57,65.82,65.82,65.82,0
2025-02-21 15:01:15,144,10,4747,10,3,28,9,855.52,8555.16,42.77,85.56,85.56,85.56,85.56,855.52,855.52,855.52,3
2025-06-08 22:40:35,474,10,19183,10,1,28,8,20.85,208.56,1.05,2.08,2.08,2.08,2.08,20.85,20.85,20.85,0
2025-05-16 09:22:48,212,10,10565,10,1,8,12,440.59,4405.91,22.03,44.06,44.06,44.06,44.06,440.59,440.59,440.59,2
2025-02-15 00:26:29,399,10,10512,10,2,3,2,303.39,3033.98,15.17,30.34,30.34,30.34,30.34,303.39,303.39,303.39,1
2025-03-03 09:58:40,260,10,8820,10,3,24,5,468.50,4685.02,23.43,46.85,46.85,46.85,46.85,468.50,468.50,468.50,2
2025-05-28 11:06:05,465,10,1735,10,1,14,9,392.19,3921.92,19.61,39.22,39.22,39.22,39.22,392.19,392.19,392.19,2
2025-04-05 00:31:09,232,10,1846,10,1,14,7,364.44,3644.38,18.22,36.44,36.44,36.44,36.44,364.44,364.44,364.44,1
2025-01-23 15:09:54,86,10,19755,10,2,29,9,642.61,6426.11,32.13,64.26,64.26,64.26,64.26,642.61,642.61,642.61,3
2025-02-10 21:41:28,400,10,4748,10,2,11,3,499.20,4991.99,24.96,49.92,49.92,49.92,49.92,499.20,499.20,499.20,2
2025-09-13 09:28:35,216,10,6056,10,3,16,4,631.90,6319.02,31.59,63.19,63.19,63.19,63.19,631.90,631.90,631.90,3
2025-03-22 18:16:41,373,10,4926,10,1,18,7,525.77,5257.70,26.29,52.58,52.58,52.58,52.58,525.77,525.77,525.77,2
2025-01-06 11:55:21,118,10,2106,10,3,7,11,366.37,3663.77,18.32,36.64,36.64,36.64,36.64,366.37,366.37,366.37,1
2024-11-11 14:17:31,400,10,19410,10,1,23,9,792.14,7921.33,39.60,79.22,79.22,79.22,79.22,792.14,792.14,792.14,3
2025-09-18 02:23:30,470,10,3985,10,3,4,3,741.35,7413.41,37.06,74.14,74.14,74.14,74.14,741.35,741.35,741.35,3
2025-01-13 12:09:01,396,10,13769,10,3,23,8,447.23,4472.35,22.36,44.72,44.72,44.72,44.72,447.23,447.23,447.23,2
2025-05-08 22:39:24,232,10,10102,10,3,26,1,909.81,9098.01,45.48,90.99,90.99,90.99,90.99,909.81,909.81,909.81,4
2025-10-04 23:19:26,181,10,8316,10,3,2,3,505.42,5054.17,25.27,50.54,50.54,50.54,50.54,505.42,505.42,505.42,2
2025-08-05 12:59:12,96,10,5753,10,2,12,4,549.26,5492.59,27.46,54.93,54.93,54.93,54.93,549.26,549.26,549.26,2
2025-08-15 14:29:59,320,10,1369,10,1,19,5,539.78,5397.77,26.99,53.98,53.98,53.98,53.98,539.78,539.78,539.78,2
2025-09-26 16:43:54,100,10,4072,10,2,23,4,398.06,3980.65,19.91,39.80,39.80,39.80,39.80,398.06,398.06,398.06,2
2025-05-20 06:13:08,368,10,16218,10,3,17,9,270.60,2706.01,13.53,27.06,27.06,27.06,27.06,270.60,270.60,270.60,1
2025-04-04 00:13:04,145,10,10933,10,3,2,10,619.57,6195.73,30.98,61.96,61.96,61.96,61.96,619.57,619.57,619.57,2
2025-04-23 15:13:07,393,10,14225,10,2,12,3,419.94,4199.45,21.00,41.99,41.99,41.99,41.99,419.94,419.94,419.94,2
2025-04-05 10:35:00,334,10,6740,10,1,24,2,710.87,7108.67,35.54,71.09,71.09,71.09,71.09,710.87,710.87,710.87,3
2024-11-15 08:03:26,165,10,6387,10,3,23,5,193.57,1935.72,9.68,19.35,19.35,19.35,19.35,193.57,193.57,193.57,1
2025-05-07 01:01:17,354,10,13244,10,1,19,9,847.70,8476.95,42.38,84.78,84.78,84.78,84.78,847.70,847.70,847.70,3
2025-04-06 23:55:40,50,10,1866,10,2,6,8,269.98,2699.85,13.50,26.99,26.99,26.99,26.99,269.98,269.98,269.98,1
2025-09-09 22:20:34,351,10,6819,10,2,3,11,204.49,2044.99,10.23,20.44,20.44,20.44,20.44,204.49,204.49,204.49,1
2024-11-11 12:01:33,321,10,19002,10,2,24,5,738.22,7382.17,36.91,73.83,73.83,73.83,73.83,738.22,738.22,738.22,3
2025-10-12 10:25:11,122,10,2296,10,2,18,6,583.53,5835.25,29.17,58.35,58.35,58.35,58.35,583.53,583.53,583.53,2
2025-01-04 04:57:19,461,10,4658,10,2,13,8,553.95,5539.45,27.70,55.40,55.40,55.40,55.40,553.95,553.95,553.95,2
2025-08-09 07:05:03,458,10,13399,10,3,22,10,606.49,6064.89,30.32,60.65,60.65,60.65,60.65,606.49,606.49,606.49,2
2024-12-18 04:23:57,167,10,9027,10,2,25,2,595.32,5953.16,29.76,59.53,59.53,59.53,59.53,595.32,595.32,595.32,2
2025-01-21 16:47:52,316,10,504,10,3,4,1,247.98,2479.89,12.40,24.79,24.79,24.79,24.79,247.98,247.98,247.98,1
2024-12-02 06:12:37,199,10,17882,10,2,4,7,203.26,2032.69,10.17,20.32,20.32,20.32,20.32,203.26,203.26,203.26,1
2025-03-19 15:42:04,314,10,17439,10,3,24,3,201.51,2015.14,10.08,20.15,20.15,20.15,20.15,201.51,201.51,201.51,1
2024-11-23 15:17:16,345,10,5953,10,2,19,3,820.54,8205.36,41.02,82.06,82.06,82.06,82.06,820.54,820.54,820.54,3
2024-12-10 05:45:11,418,10,16214,10,3,21,5,399.44,3994.45,19.97,39.94,39.94,39.94,39.94,399.44,399.44,399.44,2
2025-08-27 06:44:40,339,10,2305,10,1,25,10,359.74,3597.40,17.99,35.97,35.97,35.97,35.97,359.74,359.74,359.74,1
2024-12-17 15:34:16,246,10,15937,10,2,14,7,468.66,4686.62,23.43,46.87,46.87,46.87,46.87,468.66,468.66,468.66,2
2025-04-02 04:25:58,60,10,16007,10,2,5,4,632.95,6329.52,31.64,63.30,63.30,63.30,63.30,632.95,632.95,632.95,3
2025-07-01 19:42:08,50,10,12146,10,1,3,5,641.60,6416.00,32.08,64.16,64.16,64.16,64.16,641.60,641.60,641.60,3
2025-05-29 01:50:56,70,10,11090,10,2,19,11,451.26,4512.66,22.56,45.13,45.13,45.13,45.13,451.26,451.26,451.26,2
2025-06-19 07:08:07,473,10,9671,10,1,16,7,617.88,6178.73,30.89,61.79,61.79,61.79,61.79,617.88,617.88,617.88,2
2025-01-20 23:05:17,276,10,17301,10,2,1,3,930.55,9305.45,46.52,93.06,93.06,93.06,93.06,930.55,930.55,930.55,4
2025-07-10 04:40:02,363,10,8399,10,2,18,2,550.28,5502.78,27.51,55.03,55.03,55.03,55.03,550.28,550.28,550.28,2
2025-06-06 05:13:56,473,10,3746,10,1,13,11,557.53,5575.26,27.88,55.75,55.75,55.75,55.75,557.53,557.53,557.53,2
2025-04-11 18:07:59,338,10,10165,10,3,5,2,628.51,6285.03,31.42,62.85,62.85,62.85,62.85,628.51,628.51,628.51,3
2025-08-10 15:36:16,242,10,15529,10,1,22,6,156.76,1567.63,7.85,15.67,15.67,15.67,15.67,156.76,156.76,156.76,1
2025-05-29 02:37:01,440,10,13714,10,1,5,9,408.01,4080.09,20.40,40.80,40.80,40.80,40.80,408.01,408.01,408.01,2
2025-02-17 03:33:28,14,10,4513,10,3,26,1,475.07,4750.69,23.75,47.51,47.51,47.51,47.51,475.07,475.07,475.07,2
2025-03-03 07:59:57,86,10,13238,10,3,15,11,709.58,7095.76,35.47,70.96,70.96,70.96,70.96,709.58,709.58,709.58,3
2025-07-19 16:05:37,271,10,1207,10,2,11,10,438.79,4387.92,21.94,43.88,43.88,43.88,43.88,438.79,438.79,438.79,2
2025-06-02 22:46:41,106,10,8527,10,3,7,8,528.07,5280.69,26.40,52.81,52.81,52.81,52.81,528.07,528.07,528.07,2
2025-07-24 04:55:57,234,10,13216,10,1,16,10,491.40,4913.98,24.57,49.14,49.14,49.14,49.14,491.40,491.40,491.40,2
2025-08-31 02:41:44,247,10,19484,10,2,14,8,587.03,5870.25,29.35,58.70,58.70,58.70,58.70,587.03,587.03,587.03,2
2025-02-11 19:45:47,359,10,18521,10,1,10,7,166.50,1665.09,8.33,16.64,16.64,16.64,16.64,166.50,166.50,166.50,1
2025-03-20 14:39:32,260,10,11257,10,2,9,6,516.29,5162.90,25.81,51.63,51.63,51.63,51.63,516.29,516.29,516.29,2
2025-06-06 22:41:30,429,10,18465,10,1,10,2,522.86,5228.57,26.14,52.29,52.29,52.29,52.29,522.86,522.86,522.86,2
2025-07-01 17:57:47,157,10,17558,10,1,2,11,813.88,8138.73,40.69,81.39,81.39,81.39,81.39,813.88,813.88,813.88,3
2025-06-09 16:18:22,198,10,18453,10,2,10,1,861.66,8616.56,43.08,86.17,86.17,86.17,86.17,861.66,861.66,861.66,3
2025-03-21 13:03:09,48,10,11092,10,1,13,2,850.29,8502.83,42.51,85.04,85.04,85.04,85.04,850.29,850.29,850.29,3
2025-08-17 07:44:29,127,10,18160,10,1,22,3,588.57,5885.68,29.43,58.86,58.86,58.86,58.86,588.57,588.57,588.57,2
2025-02-28 08:28:21,200,10,8773,10,3,23,11,474.58,4745.85,23.73,47.46,47.46,47.46,47.46,474.58,474.58,474.58,2
2025-01-13 10:06:44,270,10,1697,10,1,10,8,476.99,4769.87,23.85,47.70,47.70,47.70,47.70,476.99,476.99,476.99,2
2025-07-31 19:43:50,87,10,7288,10,2,2,6,436.81,4368.09,21.84,43.68,43.68,43.68,43.68,436.81,436.81,436.81,2
2025-07-20 18:18:20,156,10,12122,10,3,20,9,553.79,5537.91,27.69,55.38,55.38,55.38,55.38,553.79,553.79,553.79,2
2025-03-11 11:16:14,242,10,5471,10,1,25,8,242.62,2426.29,12.14,24.26,24.26,24.26,24.26,242.62,242.62,242.62,1
2024-12-13 18:26:10,186,10,5300,10,2,1,7,457.14,4571.43,22.86,45.71,45.71,45.71,45.71,457.14,457.14,457.14,2
2025-10-10 16:03:20,234,10,4258,10,3,22,1,488.84,4888.39,24.44,48.88,48.88,48.88,48.88,488.84,488.84,488.84,2
2025-09-25 14:16:06,225,10,2909,10,2,29,5,684.39,6843.85,34.22,68.44,68.44,68.44,68.44,684.39,684.39,684.39,3
2025-05-24 18:56:24,286,10,6171,10,3,21,7,534.24,5342.37,26.71,53.42,53.42,53.42,53.42,534.24,534.24,534.24,2
2025-07-12 10:16:23,407,10,18190,10,1,27,12,340.76,3407.61,17.04,34.07,34.07,34.07,34.07,340.76,340.76,340.76,1
2025-08-18 12:08:23,49,10,11871,10,1,20,1,801.40,8013.94,40.06,80.15,80.15,80.15,80.15,801.40,801.40,801.40,3
2025-04-02 21:18:34,16,10,14333,10,2,16,12,122.23,1222.35,6.12,12.22,12.22,12.22,12.22,122.23,122.23,122.23,0
2024-12-25 06:20:18,461,10,12116,10,1,12,12,549.71,5497.09,27.48,54.97,54.97,54.97,54.97,549.71,549.71,549.71,2
2025-05-17 11:33:44,165,10,15699,10,3,27,5,672.34,6723.33,33.61,67.24,67.24,67.24,67.24,672.34,672.34,672.34,3
2024-11-23 11:41:32,125,10,925,10,2,26,5,507.75,5077.54,25.39,50.78,50.78,50.78,50.78,507.75,507.75,507.75,2
2025-01-11 17:38:00,419,10,5081,10,2,19,4,480.41,4804.07,24.02,48.04,48.04,48.04,48.04,480.41,480.41,480.41,2
2025-08-22 10:33:19,68,10,9516,10,1,4,11,524.85,5248.50,26.24,52.49,52.49,52.49,52.49,524.85,524.85,524.85,2
2025-06-05 01:17:39,80,10,1228,10,3,23,3,546.45,5464.45,27.32,54.65,54.65,54.65,54.65,546.45,546.45,546.45,2
2025-08-08 20:08:28,8,10,1276,10,2,28,9,596.11,5961.05,29.80,59.61,59.61,59.61,59.61,596.11,596.11,596.11,2
2025-02-20 18:00:03,460,10,17139,10,3,26,10,342.05,3420.52,17.11,34.20,34.20,34.20,34.20,342.05,342.05,342.05,1
2025-08-19 17:41:41,44,10,7551,10,3,11,8,369.04,3690.47,18.45,36.90,36.90,36.90,36.90,369.04,369.04,369.04,1
2025-01-31 16:40:20,399,10,6336,10,3,9,10,174.41,1744.19,8.73,17.44,17.44,17.44,17.44,174.41,174.41,174.41,1
2025-06-19 10:30:40,444,10,15891,10,1,12,12,589.17,5891.65,29.46,58.92,58.92,58.92,58.92,589.17,589.17,589.17,2
2025-07-20 10:53:08,72,10,13214,10,2,28,5,659.97,6599.64,32.99,66.00,66.00,66.00,66.00,659.97,659.97,659.97,3
2025-05-01 03:45:56,150,10,12192,10,1,19,5,702.01,7020.11,35.10,70.21,70.21,70.21,70.21,702.01,702.01,702.01,3
2025-08-11 09:27:47,269,10,16262,10,3,24,8,557.11,5571.13,27.85,55.71,55.71,55.71,55.71,557.11,557.11,557.11,2
2025-05-02 13:58:28,229,10,19452,10,3,19,2,484.24,4842.43,24.21,48.42,48.42,48.42,48.42,484.24,484.24,484.24,2
2024-12-30 23:21:52,172,10,11185,10,2,23,11,312.05,3120.51,15.61,31.20,31.20,31.20,31.20,312.05,312.05,312.05,1
2025-08-31 16:42:14,255,10,14082,10,2,1,3,659.00,6589.95,32.95,65.90,65.90,65.90,65.90,659.00,659.00,659.00,3
2025-01-25 03:15:33,321,10,19372,10,1,20,3,314.52,3145.19,15.73,31.45,31.45,31.45,31.45,314.52,314.52,314.52,1
2025-09-18 01:20:40,217,10,601,10,3,24,10,633.68,6336.82,31.68,63.37,63.37,63.37,63.37,633.68,633.68,633.68,3
2025-03-19 17:27:39,121,10,12030,10,1,16,6,689.98,6899.79,34.50,69.00,69.00,69.00,69.00,689.98,689.98,689.98,3
2025-06-09 06:45:53,174,10,18782,10,3,18,5,577.04,5770.38,28.85,57.71,57.71,57.71,57.71,577.04,577.04,577.04,2
2024-11-10 04:33:16,293,10,7485,10,1,26,5,298.78,2987.79,14.94,29.87,29.87,29.87,29.87,298.78,298.78,298.78,1
2025-08-28 22:12:51,100,10,19823,10,3,24,7,351.93,3519.35,17.60,35.19,35.19,35.19,35.19,351.93,351.93,351.93,1
2025-07-03 01:53:34,92,10,19766,10,3,5,1,340.13,3401.29,17.01,34.01,34.01,34.01,34.01,340.13,340.13,340.13,1
2025-10-19 10:55:20,246,10,14920,10,2,24,10,243.54,2435.49,12.18,24.35,24.35,24.35,24.35,243.54,243.54,243.54,1
2025-03-14 12:59:27,330,10,14135,10,1,20,5,642.40,6424.02,32.12,64.24,64.24,64.24,64.24,642.40,642.40,642.40,3
2025-08-30 03:23:02,201,10,109,10,2,27,5,595.55,5955.46,29.78,59.56,59.56,59.56,59.56,595.55,595.55,595.55,2
2025-07-19 12:39:10,416,10,17905,10,3,16,6,563.20,5632.00,28.16,56.32,56.32,56.32,56.32,563.20,563.20,563.20,2
2025-06-22 16:25:22,266,10,8324,10,2,17,5,623.19,6231.87,31.16,62.32,62.32,62.32,62.32,623.19,623.19,623.19,2
2025-04-21 00:35:28,352,10,4739,10,3,9,2,615.68,6156.73,30.78,61.57,61.57,61.57,61.57,615.68,615.68,615.68,2
2025-04-22 17:44:45,145,10,6423,10,3,20,3,534.67,5346.65,26.73,53.47,53.47,53.47,53.47,534.67,534.67,534.67,2
2025-08-02 02:32:39,143,10,1557,10,2,27,4,604.21,6042.12,30.21,60.42,60.42,60.42,60.42,604.21,604.21,604.21,2
2025-04-26 06:53:34,335,10,10059,10,1,21,8,365.69,3656.94,18.29,36.57,36.57,36.57,36.57,365.69,365.69,365.69,1
2025-02-10 11:45:33,12,10,2460,10,3,22,2,543.88,5438.83,27.19,54.39,54.39,54.39,54.39,543.88,543.88,543.88,2
2025-04-30 16:42:15,313,10,11372,10,3,23,1,497.16,4971.62,24.86,49.72,49.72,49.72,49.72,497.16,497.16,497.16,2
2025-08-08 08:45:51,424,10,8262,10,3,9,8,464.38,4643.82,23.22,46.44,46.44,46.44,46.44,464.38,464.38,464.38,2
2025-02-25 06:55:15,187,10,868,10,2,22,11,503.97,5039.73,25.20,50.40,50.40,50.40,50.40,503.97,503.97,503.97,2
2025-07-31 21:37:11,452,10,8957,10,1,4,1,433.98,4339.83,21.70,43.40,43.40,43.40,43.40,433.98,433.98,433.98,2
2025-10-16 01:37:25,40,10,19246,10,2,15,9,436.40,4364.03,21.82,43.64,43.64,43.64,43.64,436.40,436.40,436.40,2
2025-03-22 05:50:11,302,10,11147,10,2,20,5,548.77,5487.74,27.44,54.88,54.88,54.88,54.88,548.77,548.77,548.77,2
2025-09-16 22:30:10,475,10,10856,10,2,3,6,405.63,4056.33,20.28,40.56,40.56,40.56,40.56,405.63,405.63,405.63,2
2025-09-10 21:26:31,348,10,4061,10,1,15,9,568.59,5685.89,28.43,56.86,56.86,56.86,56.86,568.59,568.59,568.59,2
2025-05-27 04:18:18,280,10,9115,10,2,6,11,455.02,4550.24,22.75,45.50,45.50,45.50,45.50,455.02,455.02,455.02,2
2024-12-01 04:41:30,201,10,9428,10,2,12,4,563.87,5638.70,28.19,56.39,56.39,56.39,56.39,563.87,563.87,563.87,2
2025-10-06 20:58:55,394,10,3578,10,2,5,12,544.77,5447.72,27.24,54.48,54.48,54.48,54.48,544.77,544.77,544.77,2
2025-08-09 20:55:09,363,10,13380,10,2,1,9,626.38,6263.77,31.32,62.64,62.64,62.64,62.64,626.38,626.38,626.38,3
2025-08-30 22:06:27,197,10,14594,10,2,6,8,432.16,4321.58,21.61,43.21,43.21,43.21,43.21,432.16,432.16,432.16,2
2025-04-08 12:52:36,229,10,13892,10,3,2,7,280.13,2801.36,14.01,28.01,28.01,28.01,28.01,280.13,280.13,280.13,1
2025-09-06 10:28:42,141,10,15946,10,1,7,10,734.94,7349.37,36.74,73.50,73.50,73.50,73.50,734.94,734.94,734.94,3
2025-03-11 18:45:15,463,10,9470,10,2,28,4,634.81,6348.04,31.74,63.48,63.48,63.48,63.48,634.81,634.81,634.81,3
2024-12-17 19:06:38,400,10,6582,10,3,27,12,549.23,5492.26,27.46,54.92,54.92,54.92,54.92,549.23,549.23,549.23,2
2025-10-20 15:42:54,377,10,17997,10,1,27,1,351.70,3516.99,17.59,35.17,35.17,35.17,35.17,351.70,351.70,351.70,1
2025-04-16 11:59:42,65,10,18033,10,1,2,12,259.09,2590.95,12.96,25.90,25.90,25.90,25.90,259.09,259.09,259.09,1
2025-06-23 15:26:33,187,10,16054,10,3,11,5,204.68,2046.85,10.24,20.46,20.46,20.46,20.46,204.68,204.68,204.68,1
2024-12-17 04:24:32,357,10,18922,10,2,21,3,767.47,7674.68,38.37,76.75,76.75,76.75,76.75,767.47,767.47,767.47,3
2025-10-12 05:30:01,326,10,5267,10,2,7,12,356.01,3560.12,17.80,35.60,35.60,35.60,35.60,356.01,356.01,356.01,1
2025-02-09 07:35:38,56,10,2178,10,1,13,2,276.66,2766.60,13.84,27.66,27.66,27.66,27.66,276.66,276.66,276.66,1
2025-03-13 23:59:14,166,10,14221,10,1,22,3,193.82,1938.22,9.70,19.38,19.38,19.38,19.38,193.82,193.82,193.82,1
2025-04-18 15:39:00,187,10,287,10,2,1,11,461.79,4617.94,23.09,46.18,46.18,46.18,46.18,461.79,461.79,461.79,2
2025-02-24 16:53:31,106,10,1512,10,2,17,8,717.18,7171.75,35.85,71.72,71.72,71.72,71.72,717.18,717.18,717.18,3
2025-05-10 18:46:41,354,10,18649,10,3,5,4,608.99,6089.86,30.45,60.90,60.90,60.90,60.90,608.99,608.99,608.99,2
2025-08-07 22:08:59,400,10,11529,10,1,20,1,418.52,4185.24,20.93,41.85,41.85,41.85,41.85,418.52,418.52,418.52,2
2025-04-18 18:12:34,411,10,11440,10,3,26,9,784.61,7846.01,39.22,78.47,78.47,78.47,78.47,784.61,784.61,784.61,3
2025-07-09 03:03:59,476,10,368,10,3,21,8,543.82,5438.15,27.19,54.38,54.38,54.38,54.38,543.82,543.82,543.82,2
2025-04-04 03:42:21,361,10,10977,10,1,20,5,599.13,5991.29,29.95,59.91,59.91,59.91,59.91,599.13,599.13,599.13,2
2025-10-13 21:26:32,165,10,12353,10,2,24,10,500.22,5002.17,25.01,50.02,50.02,50.02,50.02,500.22,500.22,500.22,2
2025-04-15 12:46:11,318,10,16876,10,3,26,2,180.96,1809.65,9.05,18.09,18.09,18.09,18.09,180.96,180.96,180.96,1
2025-09-29 14:03:04,106,10,2070,10,2,25,6,785.39,7853.86,39.26,78.54,78.54,78.54,78.54,785.39,785.39,785.39,3
2025-07-03 12:25:44,473,10,12847,10,2,29,2,312.98,3129.86,15.65,31.29,31.29,31.29,31.29,312.98,312.98,312.98,1
2025-08-02 21:37:31,432,10,12483,10,1,15,6,370.75,3707.56,18.54,37.07,37.07,37.07,37.07,370.75,370.75,370.75,1
2025-07-16 03:29:57,244,10,12277,10,1,9,9,405.28,4052.85,20.27,40.53,40.53,40.53,40.53,405.28,405.28,405.28,2
2025-10-23 13:47:46,355,10,19472,10,3,12,1,518.01,5180.13,25.90,51.80,51.80,51.80,51.80,518.01,518.01,518.01,2
2025-02-19 13:48:00,187,10,7005,10,3,7,5,662.15,6621.49,33.10,66.22,66.22,66.22,66.22,662.15,662.15,662.15,3
2024-11-22 05:06:40,261,10,10993,10,1,25,6,591.14,5911.39,29.56,59.12,59.12,59.12,59.12,591.14,591.14,591.14,2
2025-08-22 22:36:08,141,10,682,10,1,17,4,707.95,7079.49,35.39,70.80,70.80,70.80,70.80,707.95,707.95,707.95,3
2025-06-08 19:44:19,473,10,2555,10,3,29,8,762.29,7622.84,38.11,76.23,76.23,76.23,76.23,762.29,762.29,762.29,3
2025-10-08 03:38:36,189,10,895,10,3,17,11,731.18,7311.78,36.55,73.12,73.12,73.12,73.12,731.18,731.18,731.18,3
2025-05-22 16:25:55,38,10,14963,10,3,4,8,386.14,3861.45,19.31,38.61,38.61,38.61,38.61,386.14,386.14,386.14,2
2025-10-12 22:59:09,391,10,15514,10,1,6,10,458.20,4582.02,22.91,45.82,45.82,45.82,45.82,458.20,458.20,458.20,2
2025-08-01 00:07:22,251,10,4699,10,1,1,8,615.78,6157.75,30.79,61.58,61.58,61.58,61.58,615.78,615.78,615.78,2
2025-08-10 02:20:53,218,10,1454,10,2,25,10,805.80,8057.93,40.28,80.59,80.59,80.59,80.59,805.80,805.80,805.80,3
