school_id,school_key,school_name,address,city,state,zip,phone,alt_phone,fax,school_level,low_grade,high_grade,NCESSCHID,locationNumber
860,7ecb08d3-763f-4d47-a8ab-aecdc53f9dc0,Tabriz Islamic Art University,2817 Arbordale Avenue,New York City,New York,10155,(646) 153-4245,(646) 153-4245,(646) 153-4245,Adult Education,Early Childhood,F,7ecb08d3-763f-4d47-a8ab-aecdc53f9dc0,7ecb08d3-763f-4d47-a8ab-aecdc53f9dc0
861,09967933-3112-47b2-bc98-65a211def331,Freie Kunst-Studienstätte Ottersberg,1956 Tinsley Terrace,Saint Petersburg,Florida,33742,(727) 616-6154,(727) 616-6154,(727) 616-6154,Adult Education,Transitional Kindergarten,Fail,09967933-3112-47b2-bc98-65a211def331,09967933-3112-47b2-bc98-65a211def331
872,3b9b504c-df65-453b-beb5-a9f7beed3cc5,Gustav-Siewerth-Akademie,10472 Hackberry Place,Rochester,New York,14624,(585) 939-5234,(585) 939-5234,(585) 939-5234,Adult Education,Junior Kindergarten,D,3b9b504c-df65-453b-beb5-a9f7beed3cc5,3b9b504c-df65-453b-beb5-a9f7beed3cc5
884,3f2841ae-4e47-474b-a765-1e8f2d731118,United States International University,5216 Privada Drive,Atlanta,Georgia,30392,(404) 009-0797,(404) 009-0797,(404) 009-0797,Adult Education,Grade 10,No Credit,3f2841ae-4e47-474b-a765-1e8f2d731118,3f2841ae-4e47-474b-a765-1e8f2d731118
899,c1797ef2-1e95-443a-a74c-d0fedf031be5,Tashkent Automobile and Roads Institute,13151 Columbia Way,York,Pennsylvania,17405,(717) 162-0954,(717) 162-0954,(717) 162-0954,Adult Education,Pre-Kindergarten,Unsatisfactory,c1797ef2-1e95-443a-a74c-d0fedf031be5,c1797ef2-1e95-443a-a74c-d0fedf031be5
907,63b0c7cc-0c85-443d-9add-2cccfd50e4a1,"Islamic Azad University, Lahijan",7868 Tracy Drive,Shreveport,Louisiana,71161,(318) 548-5255,(318) 548-5255,(318) 548-5255,Adult Education,Grade 3,Withdrawn,63b0c7cc-0c85-443d-9add-2cccfd50e4a1,63b0c7cc-0c85-443d-9add-2cccfd50e4a1
918,bc45f6a0-99ec-469e-bab9-94576790deb3,Universidad Autonoma  de Durango,3948 Waters Lane,Montpelier,Vermont,05609,(802) 857-3313,(802) 857-3313,(802) 857-3313,Adult Education,Kindergarten,A+,bc45f6a0-99ec-469e-bab9-94576790deb3,bc45f6a0-99ec-469e-bab9-94576790deb3
927,07fe8370-fbbe-4f3d-aa34-f60744f9911f,Athenaeum Pontificium Regina Apostolorum,7352 Beville Place,Bozeman,Montana,59771,(406) 137-0024,(406) 137-0024,(406) 137-0024,Adult Education,Grade 7,F,07fe8370-fbbe-4f3d-aa34-f60744f9911f,07fe8370-fbbe-4f3d-aa34-f60744f9911f
933,7eeef489-01d2-4ef0-8894-7b7cf214cdbf,"National Institute of Technology, Durgapur",5373 Bluebeard Court,Jefferson City,Missouri,65110,(573) 175-8457,(573) 175-8457,(573) 175-8457,Adult Education,Transitional Kindergarten,D,7eeef489-01d2-4ef0-8894-7b7cf214cdbf,7eeef489-01d2-4ef0-8894-7b7cf214cdbf
948,66fcee26-69ba-4549-a174-46cf15a1632a,State University of New York at Buffalo,8216 Mystic Way,New York City,New York,10165,(917) 247-0614,(917) 247-0614,(917) 247-0614,Adult Education,Grade 3,D+,66fcee26-69ba-4549-a174-46cf15a1632a,66fcee26-69ba-4549-a174-46cf15a1632a
953,df8fbad2-a5ef-42c6-9680-5fb72ac6e274,Moldova State University,7809 Sandy Lane,Knoxville,Tennessee,37939,(865) 085-5832,(865) 085-5832,(865) 085-5832,Adult Education,Grade 6,C,df8fbad2-a5ef-42c6-9680-5fb72ac6e274,df8fbad2-a5ef-42c6-9680-5fb72ac6e274
970,9d5e5497-364e-46bb-94c7-a07192a2cccc,Edward Waters College,9520 Vista Place,Chicago,Illinois,60674,(312) 409-4618,(312) 409-4618,(312) 409-4618,Adult Education,Grade 3,A,9d5e5497-364e-46bb-94c7-a07192a2cccc,9d5e5497-364e-46bb-94c7-a07192a2cccc
979,c321879e-aa77-4238-9daf-71edb22c06d5,Universidad Empresarial Mateo Kuljis,4818 Bladewood Court,San Francisco,California,94147,(415) 147-3931,(415) 147-3931,(415) 147-3931,Adult Education,Grade 12,Incomplete,c321879e-aa77-4238-9daf-71edb22c06d5,c321879e-aa77-4238-9daf-71edb22c06d5
989,0b1a5be2-8b22-44d2-ad5c-7553e243f2bc,Universitat Internacional de Catalunya,399 Smith Place,Garden Grove,California,92844,(310) 039-3962,(310) 039-3962,(310) 039-3962,Adult Education,Transitional Kindergarten,Unsatisfactory,0b1a5be2-8b22-44d2-ad5c-7553e243f2bc,0b1a5be2-8b22-44d2-ad5c-7553e243f2bc
999,2264ebcb-2980-4a19-bc88-1fc8c1a04f6b,Cheljabinsk University of Agricultural Engineering,3244 Fairwinds Place,Columbus,Mississippi,39705,(662) 491-4506,(662) 491-4506,(662) 491-4506,Adult Education,Infant,Satisfactory,2264ebcb-2980-4a19-bc88-1fc8c1a04f6b,2264ebcb-2980-4a19-bc88-1fc8c1a04f6b
1003,90f05afd-9cb4-494a-af63-eedc181384df,Laurus Technical Institute,12739 Kelmscott Street,Topeka,Kansas,66622,(785) 093-6733,(785) 093-6733,(785) 093-6733,Adult Education,Grade 12,Pass,90f05afd-9cb4-494a-af63-eedc181384df,90f05afd-9cb4-494a-af63-eedc181384df
1014,420629a5-0bac-476e-8d67-5224d4b0aae4,Universidad de Atacama,4537 San Felipe Lane,Seattle,Washington,98115,(206) 030-1270,(206) 030-1270,(206) 030-1270,Adult Education,Grade 5,C,420629a5-0bac-476e-8d67-5224d4b0aae4,420629a5-0bac-476e-8d67-5224d4b0aae4
1025,93038eab-9e44-471b-93dd-6b84add9cf89,Macquarie University,4045 Osage Place,El Paso,Texas,88525,(915) 376-6454,(915) 376-6454,(915) 376-6454,Adult Education,Kindergarten,Unsatisfactory,93038eab-9e44-471b-93dd-6b84add9cf89,93038eab-9e44-471b-93dd-6b84add9cf89
1034,e4263686-36d4-4249-a67b-95275a0c09ab,Universität für Musik und darstellende Kunst Graz,1034 Vance Trail,Kingsport,Tennessee,37665,(423) 251-9638,(423) 251-9638,(423) 251-9638,Adult Education,Primary,Satisfactory,e4263686-36d4-4249-a67b-95275a0c09ab,e4263686-36d4-4249-a67b-95275a0c09ab
1047,c54ef92f-4410-4470-9939-291c46e88ce9,Boise Bible College,1803 Triggerfish Run,Dallas,Texas,75387,(214) 755-7064,(214) 755-7064,(214) 755-7064,Adult Education,Grade 3,No Credit,c54ef92f-4410-4470-9939-291c46e88ce9,c54ef92f-4410-4470-9939-291c46e88ce9
1059,0fa6c435-84db-4de5-b47d-3e654342e38b,Université de la Manouba,9204 Duran Drive,Terre Haute,Indiana,47805,(812) 616-4515,(812) 616-4515,(812) 616-4515,Adult Education,Kindergarten,B-,0fa6c435-84db-4de5-b47d-3e654342e38b,0fa6c435-84db-4de5-b47d-3e654342e38b
1063,dbb64f8d-8043-4500-b057-ad39fa8e43c2,Damghan University of Basic Sciences,13575 Nuevo Leon Lane,Detroit,Michigan,48258,(313) 795-1145,(313) 795-1145,(313) 795-1145,Adult Education,Grade 11,D,dbb64f8d-8043-4500-b057-ad39fa8e43c2,dbb64f8d-8043-4500-b057-ad39fa8e43c2
1071,47a4e6cd-0d7b-40a8-b4b5-491ecffc381e,Universidad Nacional de Educación Enrique Guzmán y Valle,10818 Mccook Street,Young America,Minnesota,55573,(952) 783-1089,(952) 783-1089,(952) 783-1089,Adult Education,Grade 4,C,47a4e6cd-0d7b-40a8-b4b5-491ecffc381e,47a4e6cd-0d7b-40a8-b4b5-491ecffc381e
1088,ad653cc1-60da-4613-9ae0-fc4c6152ef8b,Beijing University of Aeronautics and Astronautics,13073 Havana Trail,Honolulu,Hawaii,96845,(808) 363-9847,(808) 363-9847,(808) 363-9847,Adult Education,Grade 3,D,ad653cc1-60da-4613-9ae0-fc4c6152ef8b,ad653cc1-60da-4613-9ae0-fc4c6152ef8b
1092,05c77d5c-7619-49a0-8fcf-31ac99e93097,Rowan University,7429 Rambling Rose Court,Columbus,Ohio,43215,(513) 707-1410,(513) 707-1410,(513) 707-1410,Adult Education,Grade 7,D+,05c77d5c-7619-49a0-8fcf-31ac99e93097,05c77d5c-7619-49a0-8fcf-31ac99e93097
1106,37dac9eb-4948-4f07-bf17-b1001f4e1e58,Kwame Nkrumah University of Science and Technology,6541 Botello Avenue,Houston,Texas,77030,(713) 495-1713,(713) 495-1713,(713) 495-1713,Adult Education,Grade 2,Fail,37dac9eb-4948-4f07-bf17-b1001f4e1e58,37dac9eb-4948-4f07-bf17-b1001f4e1e58
1119,08134414-88c9-4b3c-886f-1d042dadfc0a,Tokyo University of Art and Design,418 Okefenokee Terrace,Austin,Texas,78769,(512) 874-9745,(512) 874-9745,(512) 874-9745,Adult Education,Junior Kindergarten,Incomplete,08134414-88c9-4b3c-886f-1d042dadfc0a,08134414-88c9-4b3c-886f-1d042dadfc0a
1122,f7f4948e-547d-4193-8e24-f123090a6da4,Agricultural University of Lublin,3607 Chad Court,Los Angeles,California,90071,(310) 628-3485,(310) 628-3485,(310) 628-3485,Adult Education,Grade 12,D+,f7f4948e-547d-4193-8e24-f123090a6da4,f7f4948e-547d-4193-8e24-f123090a6da4
1132,22a73320-ade7-438c-8316-1fff08d05fa7,University of Vermont,3443 Orwell Street,Baltimore,Maryland,21239,(410) 283-4824,(410) 283-4824,(410) 283-4824,Adult Education,Grade 8,No Credit,22a73320-ade7-438c-8316-1fff08d05fa7,22a73320-ade7-438c-8316-1fff08d05fa7
1148,d2496fa5-eb75-4147-b97c-788a9e9d0fa2,Universidad Juárez Autónoma de Tabasco,11040 Calzada Court,Pittsburgh,Pennsylvania,15210,(724) 090-7215,(724) 090-7215,(724) 090-7215,Adult Education,Kindergarten,B-,d2496fa5-eb75-4147-b97c-788a9e9d0fa2,d2496fa5-eb75-4147-b97c-788a9e9d0fa2
1154,c13e6b35-dcb2-47ea-af37-05f91b28eeac,Fachhochschule für Oekonomie und Management (FOM),11384 Augustine Drive,San Jose,California,95128,(408) 569-2998,(408) 569-2998,(408) 569-2998,Adult Education,Junior Kindergarten,Satisfactory,c13e6b35-dcb2-47ea-af37-05f91b28eeac,c13e6b35-dcb2-47ea-af37-05f91b28eeac
1167,7921e322-8311-48de-bb80-6e0177343c54,Howard University,6244 Mariel Way,Anaheim,California,92805,(714) 216-7739,(714) 216-7739,(714) 216-7739,Adult Education,Grade 4,C+,7921e322-8311-48de-bb80-6e0177343c54,7921e322-8311-48de-bb80-6e0177343c54
1171,2799ac64-9d75-4a63-926b-3f930c437888,Kumamoto Institute of Technology,8509 Lammer Lane,Oklahoma City,Oklahoma,73197,(405) 863-9912,(405) 863-9912,(405) 863-9912,Adult Education,Grade 10,Withdrawn,2799ac64-9d75-4a63-926b-3f930c437888,2799ac64-9d75-4a63-926b-3f930c437888
1187,f89b8d14-0614-4c6c-91f5-cc5182e135db,Rizal Technological University,11277 Naples Place,Atlanta,Georgia,31132,(404) 213-3083,(404) 213-3083,(404) 213-3083,Adult Education,Grade 9,Incomplete,f89b8d14-0614-4c6c-91f5-cc5182e135db,f89b8d14-0614-4c6c-91f5-cc5182e135db
1200,09ee0e98-1bf9-4aa1-85bc-2b2e9c5e125d,Universidad Nacional de Piura,9376 Joyce Hughes Way,Bronx,New York,10469,(347) 462-0861,(347) 462-0861,(347) 462-0861,Adult Education,Grade 4,D,09ee0e98-1bf9-4aa1-85bc-2b2e9c5e125d,09ee0e98-1bf9-4aa1-85bc-2b2e9c5e125d
1209,bf9ba413-b70f-4117-90f3-73aacf540d5a,Cornell University,9767 Cheryl Court,Rochester,New York,14652,(585) 688-1614,(585) 688-1614,(585) 688-1614,Adult Education,Infant,Credit,bf9ba413-b70f-4117-90f3-73aacf540d5a,bf9ba413-b70f-4117-90f3-73aacf540d5a
1215,540f3786-1c0d-486c-9750-da0f531c4b1a,Constantin Brancoveanu University Pitesti,8068 Donahe Path,Manchester,New Hampshire,03105,(603) 778-2052,(603) 778-2052,(603) 778-2052,Adult Education,Kindergarten,Incomplete,540f3786-1c0d-486c-9750-da0f531c4b1a,540f3786-1c0d-486c-9750-da0f531c4b1a
1227,b0c22028-d18f-40d7-a9dc-9cff45630f8d,Fontys University of Applied Sciences,1756 Tom Lane,Boston,Massachusetts,02283,(978) 232-5339,(978) 232-5339,(978) 232-5339,Adult Education,Kindergarten,C+,b0c22028-d18f-40d7-a9dc-9cff45630f8d,b0c22028-d18f-40d7-a9dc-9cff45630f8d
1237,e09a4bf1-1252-465c-8184-badb60f251c4,Bellarmine College,11735 Mockingbird Lane,Nashville,Tennessee,37235,(615) 634-9191,(615) 634-9191,(615) 634-9191,Adult Education,Grade 5,B,e09a4bf1-1252-465c-8184-badb60f251c4,e09a4bf1-1252-465c-8184-badb60f251c4
1244,04a3d9a9-bacd-4272-a2b3-d87764babd1b,University of Galatzi,8843 Peter Lane,West Hartford,Connecticut,06127,(860) 412-9830,(860) 412-9830,(860) 412-9830,Adult Education,Grade 8,Withdrawn,04a3d9a9-bacd-4272-a2b3-d87764babd1b,04a3d9a9-bacd-4272-a2b3-d87764babd1b
1254,0f1923e4-c686-4d03-b950-c53c8bb56978,Rocky Mountain College,755 Mayesville Way,Charlotte,North Carolina,28284,(704) 752-7316,(704) 752-7316,(704) 752-7316,Adult Education,Nursery,Incomplete,0f1923e4-c686-4d03-b950-c53c8bb56978,0f1923e4-c686-4d03-b950-c53c8bb56978
1267,6b74f172-f954-4ad1-805a-e8214165ac44,Kansas Wesleyan University,6662 Pelchat Place,Sacramento,California,94237,(916) 462-5688,(916) 462-5688,(916) 462-5688,Adult Education,Grade 7,A,6b74f172-f954-4ad1-805a-e8214165ac44,6b74f172-f954-4ad1-805a-e8214165ac44
1277,25b03f7e-f358-45e4-95b0-b5f113e7e957,Sunmoon University,4356 Horsford Path,Trenton,New Jersey,08608,(609) 905-3612,(609) 905-3612,(609) 905-3612,Adult Education,Early Childhood,C,25b03f7e-f358-45e4-95b0-b5f113e7e957,25b03f7e-f358-45e4-95b0-b5f113e7e957
1285,c2cfd7c9-2024-498b-9f80-ab2c444aba80,Institut Supérieur d'Agriculture Rhone-Alpes,1159 Pelican Path,Washington,District of Columbia,20566,(202) 575-3063,(202) 575-3063,(202) 575-3063,Adult Education,Grade 1,Incomplete,c2cfd7c9-2024-498b-9f80-ab2c444aba80,c2cfd7c9-2024-498b-9f80-ab2c444aba80
1297,36c5effc-2e17-44ac-a06f-8f6cbf348a55,Zhejiang Sci-Tech University ,920 Beecher Path,Saint Paul,Minnesota,55127,(612) 947-0580,(612) 947-0580,(612) 947-0580,Adult Education,Grade 11,Pass,36c5effc-2e17-44ac-a06f-8f6cbf348a55,36c5effc-2e17-44ac-a06f-8f6cbf348a55
1305,d678078a-c08d-4925-a1cc-9bc995a68900,Pennsylvania State University - Berks-Lehigh Valley College,14320 Limerick Lane,Saint Petersburg,Florida,33710,(727) 842-5824,(727) 842-5824,(727) 842-5824,Adult Education,Infant,A-,d678078a-c08d-4925-a1cc-9bc995a68900,d678078a-c08d-4925-a1cc-9bc995a68900
1320,ca7b4aac-07cf-4e41-b05b-db9b2baee1f9,Universitas Nusa Cendana,1577 Baypoint Way,Chicago,Illinois,60657,(773) 969-1446,(773) 969-1446,(773) 969-1446,Adult Education,Transitional Kindergarten,A,ca7b4aac-07cf-4e41-b05b-db9b2baee1f9,ca7b4aac-07cf-4e41-b05b-db9b2baee1f9
1322,cf795d32-8736-400f-b196-1bce1bb33fb9,Balikesir University,4214 McCranie Terrace,Miami,Florida,33283,(305) 909-6041,(305) 909-6041,(305) 909-6041,Adult Education,Grade 4,Pass,cf795d32-8736-400f-b196-1bce1bb33fb9,cf795d32-8736-400f-b196-1bce1bb33fb9
1334,75a9e9af-e940-4dbc-81b3-17647f4c9058,NHL University of Applied Sciences,14098 Ashgrove Terrace,Youngstown,Ohio,44555,(330) 353-9353,(330) 353-9353,(330) 353-9353,Adult Education,Transitional Kindergarten,A-,75a9e9af-e940-4dbc-81b3-17647f4c9058,75a9e9af-e940-4dbc-81b3-17647f4c9058
1347,dc6d1e7c-ff99-46b3-9e4a-fdc58ccf0deb,Vongchavalitkul University,14672 Amaya Avenue,Port Saint Lucie,Florida,34985,(772) 454-5494,(772) 454-5494,(772) 454-5494,Adult Education,Grade 1,D+,dc6d1e7c-ff99-46b3-9e4a-fdc58ccf0deb,dc6d1e7c-ff99-46b3-9e4a-fdc58ccf0deb
1359,5011ef06-473f-4fb9-87a2-67945f430160,Tabriz University,6553 Berkshire Place,Lawrenceville,Georgia,30245,(404) 299-7942,(404) 299-7942,(404) 299-7942,Adult Education,Junior Kindergarten,Credit,5011ef06-473f-4fb9-87a2-67945f430160,5011ef06-473f-4fb9-87a2-67945f430160
1362,ba7754f3-0e8e-457e-bcd8-fc7426f080a2,Institut des Hautes Etudes de Management,2358 Dray Drive,Minneapolis,Minnesota,55448,(612) 983-9686,(612) 983-9686,(612) 983-9686,Adult Education,Infant,F,ba7754f3-0e8e-457e-bcd8-fc7426f080a2,ba7754f3-0e8e-457e-bcd8-fc7426f080a2
1379,e13febc0-db5a-46b1-909d-4ad4704f12bd,Technological Education Institute of Heraklion,1995 Cadena Circle,Seattle,Washington,98127,(206) 536-2619,(206) 536-2619,(206) 536-2619,Adult Education,Grade 2,B+,e13febc0-db5a-46b1-909d-4ad4704f12bd,e13febc0-db5a-46b1-909d-4ad4704f12bd
1383,91790511-97d8-482a-b5e3-00a43a051459,National Sun Yat-Sen University,4099 Neira Lane,El Paso,Texas,79999,(915) 145-7067,(915) 145-7067,(915) 145-7067,Adult Education,Grade 10,Unsatisfactory,91790511-97d8-482a-b5e3-00a43a051459,91790511-97d8-482a-b5e3-00a43a051459
1393,896baf7d-b781-4658-927d-eb44174dec03,Port Said University,14213 Centerville Place,Miami,Florida,33158,(786) 320-7523,(786) 320-7523,(786) 320-7523,Adult Education,Grade 8,Satisfactory,896baf7d-b781-4658-927d-eb44174dec03,896baf7d-b781-4658-927d-eb44174dec03
1407,3b61bbda-ef7b-493c-9c53-5120f085332f,Universidad Autónoma de Yucatán,8939 Taylor Lane,Sacramento,California,95818,(530) 592-0960,(530) 592-0960,(530) 592-0960,Adult Education,Grade 10,D+,3b61bbda-ef7b-493c-9c53-5120f085332f,3b61bbda-ef7b-493c-9c53-5120f085332f
1411,c9e9bbf5-2e26-48e9-bc20-22d75ab71011,University of Memphis,10296 Burroughs Road,Detroit,Michigan,48275,(313) 855-7878,(313) 855-7878,(313) 855-7878,Adult Education,Kindergarten,D,c9e9bbf5-2e26-48e9-bc20-22d75ab71011,c9e9bbf5-2e26-48e9-bc20-22d75ab71011
1423,565b64e8-2cf9-4705-bf22-0d02bfaf5ced,Albany Medical Center,2738 Mantanzas Loop,Levittown,Pennsylvania,19058,(267) 519-0823,(267) 519-0823,(267) 519-0823,Adult Education,Grade 5,Incomplete,565b64e8-2cf9-4705-bf22-0d02bfaf5ced,565b64e8-2cf9-4705-bf22-0d02bfaf5ced
1435,635475e4-b449-4cbd-84aa-13d046d1a6f5,City University of New York (CUNY) System,1487 Douglas Lane,San Francisco,California,94105,(310) 444-6927,(310) 444-6927,(310) 444-6927,Adult Education,Grade 8,D-,635475e4-b449-4cbd-84aa-13d046d1a6f5,635475e4-b449-4cbd-84aa-13d046d1a6f5
1450,1460a4ec-be25-44b8-b045-ebf4577e4aa6,All India Institute of Medical Sciences,13890 Joan Place,New Haven,Connecticut,06505,(203) 441-4613,(203) 441-4613,(203) 441-4613,Adult Education,Transitional Kindergarten,B+,1460a4ec-be25-44b8-b045-ebf4577e4aa6,1460a4ec-be25-44b8-b045-ebf4577e4aa6
1454,c80ad238-df38-4f9f-b907-93fcf9270614,Pacific Graduate School of Psychology,10024 Locustwood Court,Cincinnati,Ohio,45213,(513) 218-8055,(513) 218-8055,(513) 218-8055,Adult Education,Grade 3,C-,c80ad238-df38-4f9f-b907-93fcf9270614,c80ad238-df38-4f9f-b907-93fcf9270614
1462,c0e13f6c-26f6-46c6-9b77-a8202724f4fd,University of Perugia,1740 Vapor Court,Phoenix,Arizona,85062,(602) 434-2436,(602) 434-2436,(602) 434-2436,Adult Education,Junior Kindergarten,A+,c0e13f6c-26f6-46c6-9b77-a8202724f4fd,c0e13f6c-26f6-46c6-9b77-a8202724f4fd
1472,77839c46-f470-4de3-ac34-9627db7b3a1b,Kyushu Tokai University,9213 Cimarron Avenue,New York City,New York,10045,(917) 850-6218,(917) 850-6218,(917) 850-6218,Adult Education,Nursery,A,77839c46-f470-4de3-ac34-9627db7b3a1b,77839c46-f470-4de3-ac34-9627db7b3a1b
1487,0dc7ecdd-f47d-4a37-b7b8-2166d975a2ab,Ecole Nationale Supérieur d'Ingénieurs de Constructions Aéronautique,14307 Paxton Court,Modesto,California,95354,(209) 114-5762,(209) 114-5762,(209) 114-5762,Adult Education,Grade 1,C-,0dc7ecdd-f47d-4a37-b7b8-2166d975a2ab,0dc7ecdd-f47d-4a37-b7b8-2166d975a2ab
1491,b7799ee8-0c74-4ed8-8e7a-f152ca4a490c,Centro de Estudios Avanzados de Puerto Rico y el Caribe,13019 Orchid Street,Warren,Ohio,44485,(330) 833-5646,(330) 833-5646,(330) 833-5646,Adult Education,Grade 12,Satisfactory,b7799ee8-0c74-4ed8-8e7a-f152ca4a490c,b7799ee8-0c74-4ed8-8e7a-f152ca4a490c
1501,b53c2604-9344-43f1-88a9-103e40af90ab,University of Strathclyde,11644 Intrepid Terrace,New Orleans,Louisiana,70187,(504) 187-6707,(504) 187-6707,(504) 187-6707,Adult Education,Grade 2,Incomplete,b53c2604-9344-43f1-88a9-103e40af90ab,b53c2604-9344-43f1-88a9-103e40af90ab
1516,e762ecf9-6131-4146-b2bf-2ed17b1b9ad7,National University of Science and Technology,4672 Dray Drive,Valley Forge,Pennsylvania,19495,(484) 828-5491,(484) 828-5491,(484) 828-5491,Adult Education,Grade 10,C-,e762ecf9-6131-4146-b2bf-2ed17b1b9ad7,e762ecf9-6131-4146-b2bf-2ed17b1b9ad7
1526,b78cdcdb-0d62-426c-bdb0-6073ce3c7c72,"City University of New York, Lehman College",11625 Elkington Road,Los Angeles,California,90040,(213) 476-5525,(213) 476-5525,(213) 476-5525,Adult Education,Grade 3,D-,b78cdcdb-0d62-426c-bdb0-6073ce3c7c72,b78cdcdb-0d62-426c-bdb0-6073ce3c7c72
1533,5df64cd1-fca0-4348-bb23-e32db805c32a,Nebraska Wesleyan University,1249 Sevilla Place,Phoenix,Arizona,85040,(602) 332-5691,(602) 332-5691,(602) 332-5691,Adult Education,Grade 1,Withdrawn,5df64cd1-fca0-4348-bb23-e32db805c32a,5df64cd1-fca0-4348-bb23-e32db805c32a
1544,068954f7-795b-4e30-95db-074d24e9fdc9,Eastern Washington University,8699 Ulelah Street,Philadelphia,Pennsylvania,19093,(215) 337-3460,(215) 337-3460,(215) 337-3460,Adult Education,Grade 2,D+,068954f7-795b-4e30-95db-074d24e9fdc9,068954f7-795b-4e30-95db-074d24e9fdc9
1558,aabb5019-4c8c-4913-b4a9-260ab4561c7e,Elmergib University,558 Kilmer Way,Amarillo,Texas,79171,(806) 533-5085,(806) 533-5085,(806) 533-5085,Adult Education,Grade 4,Satisfactory,aabb5019-4c8c-4913-b4a9-260ab4561c7e,aabb5019-4c8c-4913-b4a9-260ab4561c7e
1568,a9ed0f1d-6401-4477-a35f-ddd25c234296,Instituto Tecnológico de Morelia,8572 Boudreau Court,Trenton,New Jersey,08619,(609) 087-9710,(609) 087-9710,(609) 087-9710,Adult Education,Kindergarten,C+,a9ed0f1d-6401-4477-a35f-ddd25c234296,a9ed0f1d-6401-4477-a35f-ddd25c234296
1572,0757da04-2ac8-4732-b0f6-d949390d8268,Royal College of Physicians of Ireland,11075 Kim Lane,Cleveland,Ohio,44130,(216) 454-3870,(216) 454-3870,(216) 454-3870,Adult Education,Grade 10,Fail,0757da04-2ac8-4732-b0f6-d949390d8268,0757da04-2ac8-4732-b0f6-d949390d8268
1590,393d9718-7141-4a4f-bef3-3ecb4167e79c,Kagoshima Immaculate Heart University,12989 Rast Road,Santa Rosa,California,95405,(707) 052-5396,(707) 052-5396,(707) 052-5396,Adult Education,Transitional Kindergarten,A-,393d9718-7141-4a4f-bef3-3ecb4167e79c,393d9718-7141-4a4f-bef3-3ecb4167e79c
1592,71a2cf6c-24e4-46e4-941a-57b285fbd9c3,Hochschule Bremen,13937 Candler Place,San Antonio,Texas,78250,(210) 983-3811,(210) 983-3811,(210) 983-3811,Adult Education,Kindergarten,D-,71a2cf6c-24e4-46e4-941a-57b285fbd9c3,71a2cf6c-24e4-46e4-941a-57b285fbd9c3
1606,21d3daf9-fb49-4f0b-96dd-1eb2edae1801,Rocky Mountain College of Art and Design,7696 Soulliere Avenue,New Bedford,Massachusetts,02745,(508) 333-2092,(508) 333-2092,(508) 333-2092,Adult Education,Grade 11,Satisfactory,21d3daf9-fb49-4f0b-96dd-1eb2edae1801,21d3daf9-fb49-4f0b-96dd-1eb2edae1801
1614,c3cd75b6-70e2-4af7-b7b5-b4fa70f78873,California Baptist College,7519 Mattson Loop,Waterbury,Connecticut,06721,(203) 514-3181,(203) 514-3181,(203) 514-3181,Adult Education,Junior Kindergarten,Credit,c3cd75b6-70e2-4af7-b7b5-b4fa70f78873,c3cd75b6-70e2-4af7-b7b5-b4fa70f78873
1621,6e6ba510-e4d4-45e2-82fe-2514e29f6020,Institut Textile et Chimique de Lyon,9629 Mclin Lane,Indianapolis,Indiana,46221,(317) 324-6731,(317) 324-6731,(317) 324-6731,Adult Education,Grade 12,B+,6e6ba510-e4d4-45e2-82fe-2514e29f6020,6e6ba510-e4d4-45e2-82fe-2514e29f6020
1634,3ec4fba6-b2c4-4d00-959c-3730637f2b62,University of Eastern Philippines,916 Wentworth Lane,Dallas,Texas,75260,(214) 026-0394,(214) 026-0394,(214) 026-0394,Adult Education,Grade 4,Pass,3ec4fba6-b2c4-4d00-959c-3730637f2b62,3ec4fba6-b2c4-4d00-959c-3730637f2b62
1646,c356b722-452e-4557-831f-29da1e6ae763,Universitas Muhammadiyah Makassar,8454 Deerfield Lane,Peoria,Illinois,61614,(309) 278-3655,(309) 278-3655,(309) 278-3655,Adult Education,Early Childhood,A+,c356b722-452e-4557-831f-29da1e6ae763,c356b722-452e-4557-831f-29da1e6ae763
1653,f014c94e-f3b9-47d7-bb68-148257d2c847,Bethel College Newton,1948 Mizell Avenue,Newark,New Jersey,07188,(862) 222-2058,(862) 222-2058,(862) 222-2058,Adult Education,Grade 2,A,f014c94e-f3b9-47d7-bb68-148257d2c847,f014c94e-f3b9-47d7-bb68-148257d2c847
