activity_ref_key,item_id,item_idx,description,quantity,price,classification,classificationDomain,supplierPartID,manufacturerPartID,manufacturerName,sku,item_expense_category_id,allowable_status,classification_confidence,unspsc_name
23d39d1d-6e67-4f8f-b13f-cff949ab94c4,be47f4b3-3f1e-47f5-834e-a64bfc82bdd6,68,Grilled chicken skewers glazed with teriyaki sauce.,9,8.99,Restricted,Manufacturing,be47f4b3-3f1e-47f5-834e-a64bfc82bdd6,be47f4b3-3f1e-47f5-834e-a64bfc82bdd6,"Xilinx, Inc.",be47f4b3-3f1e-47f5-834e-a64bfc82bdd6,68,39,70,Medical Devices
0ca6fa8e-b218-4176-b0ec-c26fe5d83a19,5e78138f-956f-4e88-b100-660f939dbd5c,69,"A mix of fresh vegetables with a savory stir-fry sauce, ready to cook.",9,6.99,For Official Use Only,Government,5e78138f-956f-4e88-b100-660f939dbd5c,5e78138f-956f-4e88-b100-660f939dbd5c,"Cavco Industries, Inc.",5e78138f-956f-4e88-b100-660f939dbd5c,69,83,71,Automotive Parts
9126e31b-3673-4667-af51-f0fb461c7380,d76deaa1-ba8f-40d2-8b12-f068f4484071,70,Premium olive oil infused with herbs for enhanced flavor.,12,8.99,Sensitive,Automotive,d76deaa1-ba8f-40d2-8b12-f068f4484071,d76deaa1-ba8f-40d2-8b12-f068f4484071,"Electronics for Imaging, Inc.",d76deaa1-ba8f-40d2-8b12-f068f4484071,70,47,96,Clothing and Apparel
39c1f36a-50ae-4632-888f-26acc075a505,6537c1f9-4ef3-4d02-ae63-9c685607dad2,71,"Ready-to-eat chia seed pudding made with coconut milk, perfect for breakfast or dessert.",11,2.99,Highly Confidential,Retail,6537c1f9-4ef3-4d02-ae63-9c685607dad2,6537c1f9-4ef3-4d02-ae63-9c685607dad2,"NRG Energy, Inc.",6537c1f9-4ef3-4d02-ae63-9c685607dad2,71,1,92,Laboratory Equipment
e53c5681-8145-4a8d-bd88-db06346d1333,978f4d92-e378-43fa-b21d-bd23c7c4a6e4,72,"Spicy and flavorful soup made with black beans, perfect as a meal or starter.",13,3.49,Top Secret,Construction,978f4d92-e378-43fa-b21d-bd23c7c4a6e4,978f4d92-e378-43fa-b21d-bd23c7c4a6e4,"Roper Technologies, Inc.",978f4d92-e378-43fa-b21d-bd23c7c4a6e4,72,123,100,Travel Services
1b82e5b4-107a-4b38-9745-b1b07b722114,c574aba9-27ee-4d37-a157-583fd94e0692,73,Savory and chewy beef jerky with teriyaki flavor.,11,5.49,Unclassified,Energy,c574aba9-27ee-4d37-a157-583fd94e0692,c574aba9-27ee-4d37-a157-583fd94e0692,"Worthington Industries, Inc.",c574aba9-27ee-4d37-a157-583fd94e0692,73,69,89,Food and Beverage Services
8bed1fae-13bc-4c18-938b-f155613e7f54,bdb21251-dec0-4f57-bc84-118206accde8,74,Compact organizer for cosmetics during travel.,9,25.99,For Official Use Only,Education,bdb21251-dec0-4f57-bc84-118206accde8,bdb21251-dec0-4f57-bc84-118206accde8,ENDRA Life Sciences Inc.,bdb21251-dec0-4f57-bc84-118206accde8,74,109,68,Software Licenses
d3b1b87d-e062-46de-a3b9-b40f17111922,ad85549d-0411-4ef9-8638-ecc6a3732939,75,Stylish fruit basket for kitchen or dining room.,11,29.99,Internal Use Only,Agriculture,ad85549d-0411-4ef9-8638-ecc6a3732939,ad85549d-0411-4ef9-8638-ecc6a3732939,"Haynes International, Inc.",ad85549d-0411-4ef9-8638-ecc6a3732939,75,76,86,Printing Services
a98b3675-36cb-4ca8-95ff-9e8f551688af,5b69e9f4-0037-4b2e-80ec-3c143539984f,76,HD streaming device for accessing popular services.,6,49.99,Proprietary,Environmental Services,5b69e9f4-0037-4b2e-80ec-3c143539984f,5b69e9f4-0037-4b2e-80ec-3c143539984f,Pharmerica Corporation,5b69e9f4-0037-4b2e-80ec-3c143539984f,76,108,50,Consulting Services
18430d7d-6912-4f08-85f5-08d815c69654,f1446d53-6830-4b42-b06e-e34232e35992,77,Advanced electric toothbrush for effective cleaning.,7,49.99,Sensitive,Technology,f1446d53-6830-4b42-b06e-e34232e35992,f1446d53-6830-4b42-b06e-e34232e35992,Solar Capital Ltd.,f1446d53-6830-4b42-b06e-e34232e35992,77,24,54,Construction Materials
49736703-7021-4702-9448-dad20157ac0d,40df2fd4-a521-4b08-8e94-b9a189c7d3dc,78,A wholesome granola with bits of apple and a touch of cinnamon.,6,4.49,Confidential,Transportation,40df2fd4-a521-4b08-8e94-b9a189c7d3dc,40df2fd4-a521-4b08-8e94-b9a189c7d3dc,"Savara, Inc.",40df2fd4-a521-4b08-8e94-b9a189c7d3dc,78,46,48,Cleaning Products
dfe19c1d-6572-446c-9729-dfdd0716a43c,d22d71ff-3ee0-4913-b634-dcc773d51e68,79,Ready-to-bake cookie dough packed with chocolate chips.,11,5.49,Restricted,Real Estate,d22d71ff-3ee0-4913-b634-dcc773d51e68,d22d71ff-3ee0-4913-b634-dcc773d51e68,Universal Electronics Inc.,d22d71ff-3ee0-4913-b634-dcc773d51e68,79,57,90,Personal Protective Equipment
cc59a774-a675-4894-96e6-b2cbbc9ae76d,893f1021-32c3-42d1-b836-5ee42cbad251,80,Healthy granola made with oats and honey.,7,5.49,Public,Entertainment,893f1021-32c3-42d1-b836-5ee42cbad251,893f1021-32c3-42d1-b836-5ee42cbad251,"LifePoint Health, Inc.",893f1021-32c3-42d1-b836-5ee42cbad251,80,102,59,Industrial Machinery
11ea5840-6379-4e1d-b37c-ca4c39b049c7,2fdc5c72-df2b-40ea-85b6-198e7cf35c28,81,"Versatile holder that can be used on desks, cars, and more.",9,12.99,Unclassified,Manufacturing,2fdc5c72-df2b-40ea-85b6-198e7cf35c28,2fdc5c72-df2b-40ea-85b6-198e7cf35c28,Wright Medical Group N.V.,2fdc5c72-df2b-40ea-85b6-198e7cf35c28,81,66,73,Medical Devices
ee27a060-90cf-4ff3-89cd-90d5253cf5e0,be3278cb-0668-496b-968d-0784dfc05e2c,82,Compact jump starter for emergency vehicle starts.,15,59.99,Internal Use Only,Pharmaceuticals,be3278cb-0668-496b-968d-0784dfc05e2c,be3278cb-0668-496b-968d-0784dfc05e2c,Reliance Steel & Aluminum Co.,be3278cb-0668-496b-968d-0784dfc05e2c,82,53,100,Educational Materials
29bdc3cf-8d05-4e3b-9beb-0e9436f47ae3,b58960a6-6cba-4925-b901-0a709812949f,83,RFID-blocking slim wallet for cards and cash.,11,24.99,Proprietary,Government,b58960a6-6cba-4925-b901-0a709812949f,b58960a6-6cba-4925-b901-0a709812949f,"Carbonite, Inc.",b58960a6-6cba-4925-b901-0a709812949f,83,49,92,Automotive Parts
958b306e-29c1-46c3-b1e1-422ab7c0d37f,0e68faf5-aa90-4595-b96d-d693594742db,84,"Precision pencils for drawing, sketching, and writing.",12,19.99,Confidential,Construction,0e68faf5-aa90-4595-b96d-d693594742db,0e68faf5-aa90-4595-b96d-d693594742db,iShares Nasdaq Biotechnology Index Fund,0e68faf5-aa90-4595-b96d-d693594742db,84,71,99,Travel Services
a849f931-2ca3-4c13-92e6-f9fe84ebef63,884c6375-e085-4cff-bb2c-2c05605dcd0d,85,Marinated chicken grilled with lemon and herbs.,13,7.49,For Official Use Only,Aerospace,884c6375-e085-4cff-bb2c-2c05605dcd0d,884c6375-e085-4cff-bb2c-2c05605dcd0d,Vanguard Global ex-U.S. Real Estate ETF,884c6375-e085-4cff-bb2c-2c05605dcd0d,85,117,100,Financial Services
39ca39af-cae2-4f20-a5f3-e2b8a8dd2579,ea42d135-bfab-4052-ad4c-8a3798b1ec00,86,"A nutritious quinoa salad with veggies and dressing, ready-to-eat.",4,5.99,Sensitive,Agriculture,ea42d135-bfab-4052-ad4c-8a3798b1ec00,ea42d135-bfab-4052-ad4c-8a3798b1ec00,PIMCO Income Strategy Fund II,ea42d135-bfab-4052-ad4c-8a3798b1ec00,86,118,30,Printing Services
01fb5567-57d3-48ee-9f73-cbd9a56e2ffb,cd357474-6f00-4129-aa9d-1601f39ba37e,87,Chewy granola bars with maple and cinnamon flavor.,13,3.49,Restricted,Legal,cd357474-6f00-4129-aa9d-1601f39ba37e,cd357474-6f00-4129-aa9d-1601f39ba37e,Cesca Therapeutics Inc.,cd357474-6f00-4129-aa9d-1601f39ba37e,87,42,100,Electrical Components
e168d657-7157-4c0a-8e14-84ce8d52aeae,ebecf498-55d7-4a72-ad16-af7385b580a8,88,Complete kit to make your own flavored lip balms at home.,10,22.99,Public,Technology,ebecf498-55d7-4a72-ad16-af7385b580a8,ebecf498-55d7-4a72-ad16-af7385b580a8,Robert Half International Inc.,ebecf498-55d7-4a72-ad16-af7385b580a8,88,55,82,Construction Materials
219440a4-7931-4d97-a54a-2757d35ba625,c04e7925-0f5f-4bba-a09a-4e8e49d550dc,89,Set of roller bottles for blending and applying essential oils.,8,19.99,Top Secret,Transportation,c04e7925-0f5f-4bba-a09a-4e8e49d550dc,c04e7925-0f5f-4bba-a09a-4e8e49d550dc,Park Hotels & Resorts Inc.,c04e7925-0f5f-4bba-a09a-4e8e49d550dc,89,93,61,Cleaning Products
a916f52a-5471-4e20-a970-dca9b25e95eb,c4dc0f44-dc76-41a8-8ad1-3caa3622d856,90,Tangy salsa made from tomatillos and peppers.,9,3.29,Highly Confidential,Education,c4dc0f44-dc76-41a8-8ad1-3caa3622d856,c4dc0f44-dc76-41a8-8ad1-3caa3622d856,"Entellus Medical, Inc.",c4dc0f44-dc76-41a8-8ad1-3caa3622d856,90,73,74,Software Licenses
3ab1e7c1-48ad-40b8-b851-02a0fa656b00,2346501f-f2b9-4ec7-a78f-388e27ce3a29,91,Large stir fry pan with non-stick surface.,11,49.99,Confidential,Entertainment,2346501f-f2b9-4ec7-a78f-388e27ce3a29,2346501f-f2b9-4ec7-a78f-388e27ce3a29,"Crown Crafts, Inc.",2346501f-f2b9-4ec7-a78f-388e27ce3a29,91,28,88,Industrial Machinery
ef1c8679-617c-480b-9427-cb1c7c49b661,2a5296ee-5366-49ad-a1a8-2b64fe5b1245,92,Comfortable camping mattress that inflates automatically.,13,49.99,Unclassified,Telecommunications,2a5296ee-5366-49ad-a1a8-2b64fe5b1245,2a5296ee-5366-49ad-a1a8-2b64fe5b1245,Verizon Communications Inc.,2a5296ee-5366-49ad-a1a8-2b64fe5b1245,92,16,100,Telecommunications Equipment
06dc4d22-7684-41b1-9e55-28812ed79a57,30595a1c-9369-496d-928f-2eb2de7d7d7a,93,Multifunctional smartwatch for fitness tracking.,8,99.99,Internal Use Only,Environmental Services,30595a1c-9369-496d-928f-2eb2de7d7d7a,30595a1c-9369-496d-928f-2eb2de7d7d7a,KNOT Offshore Partners LP,30595a1c-9369-496d-928f-2eb2de7d7d7a,93,17,63,Consulting Services
46ee650b-8f45-4de1-979d-1647636205b2,940007fe-f9d3-45e1-a9e0-3b47354b533f,94,Adjustable dog collar with personalized tags.,9,15.99,Sensitive,Retail,940007fe-f9d3-45e1-a9e0-3b47354b533f,940007fe-f9d3-45e1-a9e0-3b47354b533f,"Strata Skin Sciences, Inc.",940007fe-f9d3-45e1-a9e0-3b47354b533f,94,86,75,Laboratory Equipment
6b6cdb79-e34e-4990-9286-5886235d98de,df6ed3a3-8244-4f11-aa7b-95ac8af8939a,95,"Tangy sour cream, perfect for dips and toppings.",14,3.49,Restricted,Hospitality,df6ed3a3-8244-4f11-aa7b-95ac8af8939a,df6ed3a3-8244-4f11-aa7b-95ac8af8939a,Penn West Petroleum Ltd,df6ed3a3-8244-4f11-aa7b-95ac8af8939a,95,80,100,Furniture and Furnishings
cd2ef802-bf7c-471b-9061-21a31bbbf1d2,903909c4-710d-48c7-b350-be3ddc33c91a,96,"Ready-to-eat beet salad with dressing, great side dish.",14,3.99,Proprietary,Energy,903909c4-710d-48c7-b350-be3ddc33c91a,903909c4-710d-48c7-b350-be3ddc33c91a,"CommScope Holding Company, Inc.",903909c4-710d-48c7-b350-be3ddc33c91a,96,121,100,Food and Beverage Services
c55b5998-104c-41d4-82b0-8c0784f2d09c,ca27625d-6337-4027-b025-d3343242e433,97,"Fast and compact external solid state drive, 1TB.",11,129.99,Highly Confidential,Healthcare,ca27625d-6337-4027-b025-d3343242e433,ca27625d-6337-4027-b025-d3343242e433,"Shiloh Industries, Inc.",ca27625d-6337-4027-b025-d3343242e433,97,37,88,Office Supplies
f64fecf7-f3b4-475e-8e9f-2853d190a2dd,98d83918-681c-4979-b05c-4d2dfd2b020a,98,"A stylish midi dress with stylish pleats, suitable for any occasion.",14,79.99,For Official Use Only,Finance,98d83918-681c-4979-b05c-4d2dfd2b020a,98d83918-681c-4979-b05c-4d2dfd2b020a,Mobile TeleSystems OJSC,98d83918-681c-4979-b05c-4d2dfd2b020a,98,51,100,Computer Hardware
bb209759-4757-47d1-a282-6f323bf8bd47,2f0bec6f-dbe9-4d2d-873f-f21ea849a5aa,99,Chocolate-covered candy bars with coconut and almonds.,6,1.29,Public,Automotive,2f0bec6f-dbe9-4d2d-873f-f21ea849a5aa,2f0bec6f-dbe9-4d2d-873f-f21ea849a5aa,ENI S.p.A.,2f0bec6f-dbe9-4d2d-873f-f21ea849a5aa,99,78,51,Clothing and Apparel
7e906c41-8645-426f-8a70-5e61b939b561,8bdb245e-4696-456b-869c-125636824bb5,100,Crunchy granola with pumpkin spice flavor.,10,4.99,Top Secret,Real Estate,8bdb245e-4696-456b-869c-125636824bb5,8bdb245e-4696-456b-869c-125636824bb5,"The Hanover Insurance Group, Inc.",8bdb245e-4696-456b-869c-125636824bb5,100,11,81,Personal Protective Equipment
b07e5968-bf2a-4208-836e-974197f2b834,313d27e6-ccf6-4d4f-bbe2-c36a4c1632d9,101,"Spicy chili in a can, ready to eat for a filling meal.",9,2.99,Confidential,Pharmaceuticals,313d27e6-ccf6-4d4f-bbe2-c36a4c1632d9,313d27e6-ccf6-4d4f-bbe2-c36a4c1632d9,Nuveen AMT-Free Municipal Credit Income Fund,313d27e6-ccf6-4d4f-bbe2-c36a4c1632d9,101,107,70,Educational Materials
d959d28e-4ad9-4581-8e3c-10a178e3f023,86bd64f0-bf28-4677-a5cc-880f31eafe51,102,"Multi-function pressure cooker that can sauté, steam, and slow cook.",16,89.99,Highly Confidential,Entertainment,86bd64f0-bf28-4677-a5cc-880f31eafe51,86bd64f0-bf28-4677-a5cc-880f31eafe51,Bank of America Corporation,86bd64f0-bf28-4677-a5cc-880f31eafe51,102,125,100,Industrial Machinery
4d63585e-0155-4ebd-ae54-6fc83f14d6fb,b06092b7-8bb4-4673-8367-7b6dcec49be5,103,Educational robotics kit for building and programming.,11,59.99,For Official Use Only,Manufacturing,b06092b7-8bb4-4673-8367-7b6dcec49be5,b06092b7-8bb4-4673-8367-7b6dcec49be5,Inotek Pharmaceuticals Corporation,b06092b7-8bb4-4673-8367-7b6dcec49be5,103,4,89,Medical Devices
bd9dfe9a-eaaf-4d09-a4f1-263485129586,c2abb422-84cc-4ad4-a479-81c0a6e1b912,104,Lightweight and slim monitor ideal for dual-screen setups.,11,199.99,Internal Use Only,Education,c2abb422-84cc-4ad4-a479-81c0a6e1b912,c2abb422-84cc-4ad4-a479-81c0a6e1b912,Cross Timbers Royalty Trust,c2abb422-84cc-4ad4-a479-81c0a6e1b912,104,31,91,Software Licenses
9317f53f-224b-4331-85ec-b63536084e89,fb16965d-36b1-426e-9b96-83322937d3ed,105,"Blend of cheddar and mozzarella cheese, great for recipes.",8,4.29,Public,Agriculture,fb16965d-36b1-426e-9b96-83322937d3ed,fb16965d-36b1-426e-9b96-83322937d3ed,First Trust Developed Markets Ex-US AlphaDEX Fund,fb16965d-36b1-426e-9b96-83322937d3ed,105,124,62,Printing Services
071add6c-660f-4186-8c05-f702283ec8d5,501837a8-0ef7-4fb7-abeb-99cb5f0218ec,106,A hearty soup made with organic lentils and vegetables.,18,4.99,Top Secret,Retail,501837a8-0ef7-4fb7-abeb-99cb5f0218ec,501837a8-0ef7-4fb7-abeb-99cb5f0218ec,"Interlink Electronics, Inc.",501837a8-0ef7-4fb7-abeb-99cb5f0218ec,106,2,100,Laboratory Equipment
6610df5a-12d6-481c-a239-22ce38095eda,9b1353c0-d7bb-4d0c-ae7e-31fb91b88161,107,Challenging puzzle game set for family entertainment.,8,34.99,Restricted,Telecommunications,9b1353c0-d7bb-4d0c-ae7e-31fb91b88161,9b1353c0-d7bb-4d0c-ae7e-31fb91b88161,"Colony NorthStar, Inc.",9b1353c0-d7bb-4d0c-ae7e-31fb91b88161,107,23,66,Telecommunications Equipment
b70e82c8-98ad-4a3f-a8b8-99f0425c5e1d,e53c5681-8145-4a8d-bd88-db06346d1333,108,Juicy and tender boneless chicken breasts.,9,9.99,Proprietary,Technology,e53c5681-8145-4a8d-bd88-db06346d1333,e53c5681-8145-4a8d-bd88-db06346d1333,Gladstone Commercial Corporation,e53c5681-8145-4a8d-bd88-db06346d1333,108,103,70,Construction Materials
4e30661f-2e6a-44d2-9cf7-52e96d3f9ca2,e8194657-fd4b-45cb-89e1-52b06b05a6db,109,Roasted almonds coated in a sweet maple and cinnamon mixture.,14,4.29,Unclassified,Aerospace,e8194657-fd4b-45cb-89e1-52b06b05a6db,e8194657-fd4b-45cb-89e1-52b06b05a6db,CrossAmerica Partners LP,e8194657-fd4b-45cb-89e1-52b06b05a6db,109,101,100,Financial Services
63bb25d7-9708-4bb4-bef6-55763890af07,615e3fef-add8-4ca4-99fc-5cd9b787b03d,110,Mesh drying rack for preserving herbs and flowers.,14,22.99,Sensitive,Energy,615e3fef-add8-4ca4-99fc-5cd9b787b03d,615e3fef-add8-4ca4-99fc-5cd9b787b03d,Rayonier Advanced Materials Inc.,615e3fef-add8-4ca4-99fc-5cd9b787b03d,110,5,100,Food and Beverage Services
fc8cca98-0abc-48db-bdef-fb37cdfdd8de,631d5512-07ba-4477-bfc6-262644e85d5d,111,Reusable silicone lids for covering food in bowls and storage containers.,15,14.99,Unclassified,Real Estate,631d5512-07ba-4477-bfc6-262644e85d5d,631d5512-07ba-4477-bfc6-262644e85d5d,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",631d5512-07ba-4477-bfc6-262644e85d5d,111,99,100,Personal Protective Equipment
b07067d7-6b5c-44d0-9e03-6ddf3b5ebbce,c448b457-c3c0-42ba-a7fc-962ba52f6734,112,Make delightful blueberry muffins at home with this easy mix.,7,4.29,Internal Use Only,Finance,c448b457-c3c0-42ba-a7fc-962ba52f6734,c448b457-c3c0-42ba-a7fc-962ba52f6734,"PNC Financial Services Group, Inc. (The)",c448b457-c3c0-42ba-a7fc-962ba52f6734,112,38,55,Computer Hardware
4467c9e8-b13a-4167-80df-5b30ae067f91,cd91172b-d5df-49a5-a366-77559ac076a4,113,"Synthetic crab meat sticks, great for salads and sushi.",8,4.19,Public,Hospitality,cd91172b-d5df-49a5-a366-77559ac076a4,cd91172b-d5df-49a5-a366-77559ac076a4,Gladstone Investment Corporation,cd91172b-d5df-49a5-a366-77559ac076a4,113,25,63,Furniture and Furnishings
b98650bf-d5fe-4e28-ab9a-ebd9f96cbe8a,66d0362e-c824-46b8-acc0-37e502add861,114,Crispy and delicious biscotti flavored with cranberry and almond.,10,4.19,Proprietary,Construction,66d0362e-c824-46b8-acc0-37e502add861,66d0362e-c824-46b8-acc0-37e502add861,"Proto Labs, Inc.",66d0362e-c824-46b8-acc0-37e502add861,114,106,82,Travel Services
30318329-9674-4e4c-8e3c-8be28b1cdcba,e9281ebe-4bc9-48a1-9d9f-04a0f11bc6a8,115,A warm knitted scarf to keep you cozy in winter.,8,29.99,Confidential,Healthcare,e9281ebe-4bc9-48a1-9d9f-04a0f11bc6a8,e9281ebe-4bc9-48a1-9d9f-04a0f11bc6a8,X-Links Gold Shares Covered Call ETN,e9281ebe-4bc9-48a1-9d9f-04a0f11bc6a8,115,104,60,Office Supplies
1a22c380-871b-44f9-8436-c6c9bb51d747,ee1dfb77-4fa3-4285-b6a0-f87ec0931870,116,"A nutrient-packed salad mix with kale, quinoa, and a lemon vinaigrette, ready to eat.",15,4.49,Highly Confidential,Environmental Services,ee1dfb77-4fa3-4285-b6a0-f87ec0931870,ee1dfb77-4fa3-4285-b6a0-f87ec0931870,USG Corporation,ee1dfb77-4fa3-4285-b6a0-f87ec0931870,116,87,100,Consulting Services
2150f887-def2-4e64-8d03-16b5af26d85d,dbc499cb-d1ad-4f85-9967-8a662cdfdd44,117,"Crunchy pretzels coated in rich chocolate, a sweet treat.",16,3.29,Restricted,Legal,dbc499cb-d1ad-4f85-9967-8a662cdfdd44,dbc499cb-d1ad-4f85-9967-8a662cdfdd44,"Timberland Bancorp, Inc.",dbc499cb-d1ad-4f85-9967-8a662cdfdd44,117,18,100,Electrical Components
cf4f131d-a2f6-4f60-b37c-213470e4fa98,9a536e75-a279-414d-b60c-e5fe0458216e,118,"Gluten-free pasta made from lentils, high in protein.",5,4.99,Top Secret,Transportation,9a536e75-a279-414d-b60c-e5fe0458216e,9a536e75-a279-414d-b60c-e5fe0458216e,Novo Nordisk A/S,9a536e75-a279-414d-b60c-e5fe0458216e,118,98,40,Cleaning Products
86954dde-51e4-4ec0-bb0f-839b2111f160,7cbce2b2-c913-4c77-94d9-a7baf01ca8f1,119,Spicy blue cheese with a hint of buffalo flavor.,7,8.99,For Official Use Only,Government,7cbce2b2-c913-4c77-94d9-a7baf01ca8f1,7cbce2b2-c913-4c77-94d9-a7baf01ca8f1,"SenesTech, Inc.",7cbce2b2-c913-4c77-94d9-a7baf01ca8f1,119,20,54,Automotive Parts
8bc21ce9-03a4-446d-b09d-f9929fe1706f,8538ed88-c99d-4954-9e1f-781a0b353c27,120,Soft and breathable pillowcase for body pillows.,9,14.99,Sensitive,Automotive,8538ed88-c99d-4954-9e1f-781a0b353c27,8538ed88-c99d-4954-9e1f-781a0b353c27,"Olympic Steel, Inc.",8538ed88-c99d-4954-9e1f-781a0b353c27,120,52,74,Clothing and Apparel
3ee5b8cc-51e3-4f10-b182-369ead4e0e06,6c267542-55af-41a9-949d-65f1aaced2d1,121,Essential attachments for pressure washing.,13,39.99,Restricted,Construction,6c267542-55af-41a9-949d-65f1aaced2d1,6c267542-55af-41a9-949d-65f1aaced2d1,Murphy USA Inc.,6c267542-55af-41a9-949d-65f1aaced2d1,121,0,100,Travel Services
f7989790-45bc-4bad-ba71-54bea5241ffb,83ca10b5-2f35-4f1a-924c-e8cf3a2279f0,122,Nutritious and quick-cooking red lentils.,7,1.99,Public,Technology,83ca10b5-2f35-4f1a-924c-e8cf3a2279f0,83ca10b5-2f35-4f1a-924c-e8cf3a2279f0,Kopin Corporation,83ca10b5-2f35-4f1a-924c-e8cf3a2279f0,122,110,55,Construction Materials
90e94248-4a65-4e15-9c6a-34a67b5b947d,9a98feca-ec2c-42fa-8ced-75309847f4e6,123,Therapeutic weighted blanket for better sleep.,17,79.99,Sensitive,Legal,9a98feca-ec2c-42fa-8ced-75309847f4e6,9a98feca-ec2c-42fa-8ced-75309847f4e6,Lattice Semiconductor Corporation,9a98feca-ec2c-42fa-8ced-75309847f4e6,123,97,100,Electrical Components
8cb2c235-3273-4400-a2f2-0398996d1e25,ec410813-d388-4d9c-b9f8-edbf6d99872f,124,"Hearty beef stew with vegetables, ready to heat and serve.",12,7.99,Highly Confidential,Entertainment,ec410813-d388-4d9c-b9f8-edbf6d99872f,ec410813-d388-4d9c-b9f8-edbf6d99872f,Corcept Therapeutics Incorporated,ec410813-d388-4d9c-b9f8-edbf6d99872f,124,113,94,Industrial Machinery
4f359bfe-1908-413c-95ff-21c9b5b04a1d,5c295be6-a793-44e2-9369-580a47c120c3,125,Ergonomic mouse designed for gamers with high DPI.,9,39.99,Internal Use Only,Manufacturing,5c295be6-a793-44e2-9369-580a47c120c3,5c295be6-a793-44e2-9369-580a47c120c3,"Voya Financial, Inc.",5c295be6-a793-44e2-9369-580a47c120c3,125,94,72,Medical Devices
d262d298-ca95-4c34-a900-795293375fd4,2d16ccae-fb05-43f8-88b5-2134a4214847,126,"Wild-caught salmon filets, perfect for grilling or baking.",4,12.99,Top Secret,Real Estate,2d16ccae-fb05-43f8-88b5-2134a4214847,2d16ccae-fb05-43f8-88b5-2134a4214847,MagnaChip Semiconductor Corporation,2d16ccae-fb05-43f8-88b5-2134a4214847,126,32,30,Personal Protective Equipment
e4118ee2-e950-428c-b459-21f3b40ff744,5dc47264-a058-48e7-afc9-21cd44fd0969,127,Wi-Fi-enabled digital frame for displaying photos.,5,79.99,For Official Use Only,Agriculture,5dc47264-a058-48e7-afc9-21cd44fd0969,5dc47264-a058-48e7-afc9-21cd44fd0969,ClearBridge All Cap Growth ETF,5dc47264-a058-48e7-afc9-21cd44fd0969,127,119,40,Printing Services
3906e174-3ca2-4659-998d-e9a060a3dc49,7bd8dd83-1108-4d47-ba20-1cc72d63ef38,128,True wireless earbuds with touch control.,15,69.99,Proprietary,Energy,7bd8dd83-1108-4d47-ba20-1cc72d63ef38,7bd8dd83-1108-4d47-ba20-1cc72d63ef38,MDC Partners Inc.,7bd8dd83-1108-4d47-ba20-1cc72d63ef38,128,3,100,Food and Beverage Services
4c651002-1177-4c33-874d-1b12af62a065,9fa2b876-07a3-4caf-b758-275a2e1a59f9,129,"Pitted black olives, perfect for salads and pizzas.",5,1.99,Confidential,Transportation,9fa2b876-07a3-4caf-b758-275a2e1a59f9,9fa2b876-07a3-4caf-b758-275a2e1a59f9,Redhill Biopharma Ltd.,9fa2b876-07a3-4caf-b758-275a2e1a59f9,129,1,42,Cleaning Products
c3f047ed-010f-4a78-8adf-678b6c7528a0,3fc5487b-85d8-41d6-bb93-be8a25360935,130,Infuser for brewing loose-leaf herbal teas easily.,9,9.99,Unclassified,Education,3fc5487b-85d8-41d6-bb93-be8a25360935,3fc5487b-85d8-41d6-bb93-be8a25360935,"Nordstrom, Inc.",3fc5487b-85d8-41d6-bb93-be8a25360935,130,13,76,Software Licenses
f10fb31d-0ce9-4da9-8206-7ecd05006993,6ad8d28e-0a1b-42a5-9bfa-65d498c34e39,131,Regulate water temperature for safe and comfortable showers.,8,39.99,Top Secret,Finance,6ad8d28e-0a1b-42a5-9bfa-65d498c34e39,6ad8d28e-0a1b-42a5-9bfa-65d498c34e39,"JA Solar Holdings, Co., Ltd.",6ad8d28e-0a1b-42a5-9bfa-65d498c34e39,131,48,65,Computer Hardware
53ac65a7-f7da-4017-8714-3e95d53ee857,42c794f7-a8ce-4491-8839-7f18b23e428a,132,Battery-operated motion sensor light for safety.,9,19.99,Confidential,Telecommunications,42c794f7-a8ce-4491-8839-7f18b23e428a,42c794f7-a8ce-4491-8839-7f18b23e428a,"Sturm, Ruger & Company, Inc.",42c794f7-a8ce-4491-8839-7f18b23e428a,132,41,72,Telecommunications Equipment
1705a5bd-86e4-4601-86a7-e14f211e8e8c,aed1ff1e-f211-4a71-aa8a-88ad6f609a1f,133,Ear protection for shooting and industrial use.,11,24.99,Unclassified,Aerospace,aed1ff1e-f211-4a71-aa8a-88ad6f609a1f,aed1ff1e-f211-4a71-aa8a-88ad6f609a1f,Weatherford International plc,aed1ff1e-f211-4a71-aa8a-88ad6f609a1f,133,117,87,Financial Services
0f22284c-6f35-4786-96f3-f58d1383c072,ff2531f7-b122-4827-a7a4-41fa790e611f,134,Unique coffee brewing method for a flavorful experience.,5,49.99,Internal Use Only,Automotive,ff2531f7-b122-4827-a7a4-41fa790e611f,ff2531f7-b122-4827-a7a4-41fa790e611f,"Henry Schein, Inc.",ff2531f7-b122-4827-a7a4-41fa790e611f,134,59,43,Clothing and Apparel
